,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Raja6.jpg_persistence.pkl,4392.5,4200.5,3954.5,3563.0,4929.0,5350.5,4223.0,11567.0,5258.5,4405.0,5598.0,4048.0,3236.0,3866.0,5495.0,4681.0,5340.5,5238.5,3376.0,4034.0,3088.0,3575.0,3802.0,4643.5,4461.5,6219.0,5486.5,5082.0,5297.0,4092.0,4622.5,7658.5,7953.0,10600.5,8718.0,5315.5,5746.0,7472.5,3569.0,3932.5,20925.0,16376.0,9069.5,16217.0,12680.0,14248.5,13195.5,10298.5,14762.0,5804.0,2966.5,3872.0,4083.5,3171.0,2615.0,4255.0,0.0,5302.0,5139.5,3012.0,6923.5,3421.0,12816.5,8092.0,4016.0,4737.5,5509.5,5174.0,14071.5,3691.5,4499.5,5281.0,4303.0,4134.5,5467.0,4007.5,4891.0,4024.5,3600.5,6331.0,3085.0,7670.5,7190.5,5859.5,5599.0,5548.0,11830.5,3221.5,11073.5,4979.5,7151.0,6570.5,7250.0,4773.0,6972.5,6158.5,6145.0,7932.0,5798.0,6482.0
B_Raja7.jpg_persistence.pkl,4589.0,5045.5,5460.0,4615.0,7197.0,3211.5,3173.5,15571.0,3271.0,5884.5,4485.0,3403.5,3250.0,2846.5,4836.5,3483.0,7148.0,4081.0,3772.5,4074.0,4369.5,4994.0,3624.5,4652.0,3171.5,5475.0,4314.0,4087.5,3906.0,4035.0,6197.0,11364.5,11973.5,14281.0,12472.0,4304.0,8321.0,11478.0,6832.5,6014.5,24230.5,19133.0,13445.0,19687.5,16124.5,17340.5,16600.0,14431.5,18136.0,7246.0,4448.5,7201.0,3730.5,6246.5,3775.0,2659.5,5302.0,0.0,2944.0,4184.0,8541.5,6583.5,16480.0,12369.0,4751.0,8074.5,8284.0,8805.5,18494.5,5947.0,5867.0,4641.0,4006.0,5225.0,4976.5,3587.0,5365.0,4160.5,5477.0,8638.0,5649.0,5499.0,6506.0,5714.5,9751.5,9157.0,14505.0,5200.0,10285.5,3678.0,10491.0,10695.5,8143.5,7458.5,8443.0,9631.5,9710.0,11907.0,9343.5,7465.0
B_Raja8.jpg_persistence.pkl,4757.5,4150.5,4866.5,3613.5,6178.5,3787.5,2370.0,15069.0,1885.0,5473.0,3236.0,2288.0,2969.5,3271.5,3540.0,2090.5,5168.0,3181.0,3435.5,2977.5,3765.0,4111.0,3850.5,2941.0,2053.0,5527.0,2888.5,4022.5,2972.5,2865.0,6473.0,11532.0,11487.0,14234.5,12512.0,4338.5,8221.5,10918.5,6209.5,6072.5,23333.0,18275.5,13533.5,18868.0,15108.0,17090.0,15572.5,14369.5,17317.0,6833.5,3787.0,7085.5,2081.0,5854.0,3489.0,2195.5,5139.5,2944.0,0.0,4200.0,9112.0,6694.5,15623.5,12361.0,4703.5,7842.5,8419.0,8068.5,18477.0,5309.0,4912.5,3116.5,3348.5,4154.0,3819.0,2761.0,4154.5,2909.0,4189.0,7919.5,5656.0,5218.5,5652.0,6441.0,9765.0,8988.0,14657.0,4387.0,11179.5,2721.5,10065.0,10362.5,8420.5,6723.5,8674.0,8774.0,9836.5,11758.5,8809.0,8702.5
B_Raja9.jpg_persistence.pkl,4561.0,4208.5,4468.5,3860.5,5010.0,4471.0,3738.5,12954.0,4535.5,5128.5,5254.0,3630.0,2992.5,3195.0,4692.5,4266.5,5634.0,4610.0,3175.5,3634.5,2733.5,3353.0,3402.5,4041.0,3914.5,6153.0,5027.0,4422.0,4863.0,3924.5,4834.5,8754.5,8656.5,11935.5,10321.5,4770.0,6913.5,8361.0,3963.0,4485.5,21212.0,16274.0,10413.5,16540.0,12997.0,14381.5,13613.0,10952.5,15160.5,6648.5,2727.5,4824.0,3795.5,3277.0,2880.5,3288.0,3012.0,4184.0,4200.0,0.0,7582.0,4045.5,13205.0,9076.5,3479.5,5549.0,6231.5,5915.0,15491.0,4636.0,4334.0,4547.5,4146.5,3497.5,4594.0,3238.5,4096.5,3712.0,3680.0,6151.0,3467.0,6990.0,6685.0,5840.5,6477.0,6088.0,12991.0,3686.0,11244.5,4110.0,7976.0,7516.0,6561.0,4494.5,7349.0,6509.0,7037.5,8896.0,6708.5,6776.5
B_Ren1.jpg_persistence.pkl,5754.0,8476.0,8279.5,8202.5,9671.5,7332.0,8840.5,13266.0,9519.5,6659.5,10636.5,8776.0,7738.0,7238.0,10181.0,9646.0,10448.5,9065.0,7105.5,8352.5,8137.0,8690.0,5927.5,9519.5,8953.5,6067.0,10175.0,7763.5,10355.5,8952.0,5553.5,7734.5,12244.0,9761.0,8852.0,5542.5,5854.0,11592.5,8249.5,6078.0,25262.0,20912.0,10486.5,20548.0,17393.0,17572.0,17984.5,12792.5,19099.0,9551.5,7355.0,6137.5,9049.0,8301.0,7191.5,7740.0,6923.5,8541.5,9112.0,7582.0,0.0,5410.0,17289.0,9754.0,6940.0,8096.5,5052.5,10123.5,15398.0,7553.5,9135.0,10165.5,8135.0,9122.5,9917.5,8284.0,9930.0,8649.5,8494.0,9669.5,5964.0,8631.5,9136.5,3885.5,7796.0,8101.0,9460.5,7492.0,5894.5,8895.0,11534.5,10358.5,4742.0,10250.0,9011.0,11229.5,6178.5,11301.5,9460.5,3790.5
B_Ren10.jpg_persistence.pkl,4248.5,5523.0,5107.0,5366.5,5999.5,5989.5,6032.0,10778.0,7027.0,4413.5,7607.5,5835.0,4838.0,4835.5,6927.5,6673.0,7042.0,6515.5,4593.5,5469.5,4726.0,5213.0,4024.0,6169.5,6215.0,5920.0,7260.0,5846.5,7340.5,5959.0,4263.5,6032.5,7812.5,9243.0,7610.0,5415.5,4570.0,7491.0,4337.5,3530.5,21029.0,16850.0,8058.0,16235.5,12929.0,13866.0,13942.5,9225.0,14837.0,6638.5,4207.0,2857.0,6122.0,4355.5,4290.0,5227.5,3421.0,6583.5,6694.5,4045.5,5410.0,0.0,12821.5,6692.5,4519.0,4165.5,3621.5,5928.0,13130.5,4584.5,5875.5,6953.0,5550.0,5652.0,6822.5,5474.0,6317.5,5622.5,5154.0,6395.0,2898.5,7996.5,7496.5,5425.0,4546.5,4854.5,10282.0,4563.0,10159.0,6142.5,7854.5,6322.0,6130.0,5976.0,7015.5,6751.5,4289.0,7442.5,5587.5,4983.0
B_Ren2.jpg_persistence.pkl,15028.5,13023.0,12136.5,13521.5,10395.5,15851.0,14189.0,14600.5,14778.5,13378.0,16205.5,14035.0,14081.0,14454.0,13132.0,15262.5,14765.5,16789.0,13869.5,15597.0,13116.0,12097.0,15317.0,13280.0,14133.0,17906.5,16358.5,16815.5,15915.5,14524.5,13914.0,12869.5,7367.5,17578.5,15588.0,16826.5,16204.0,6789.5,11645.0,14096.5,13219.0,12949.5,12042.5,6420.0,3164.0,11978.0,13089.5,9332.5,7276.5,14386.0,13314.0,12682.0,14355.0,11095.0,13874.5,15043.0,12816.5,16480.0,15623.5,13205.0,17289.0,12821.5,0.0,9911.5,15360.5,11352.5,13615.0,9613.0,10512.0,12550.5,11154.0,13632.0,13989.5,11772.0,13215.5,13351.0,12074.5,13829.0,12237.0,14379.5,12833.5,19518.5,18984.0,17514.5,10990.0,11106.0,19746.5,14340.5,22213.0,13722.5,8351.0,9227.0,16198.5,11608.0,17648.0,7987.0,13990.0,6710.5,10896.5,16275.5
B_Ren3.jpg_persistence.pkl,9478.0,10480.5,9427.5,10468.5,9704.0,11628.0,11435.0,8709.0,12456.5,8815.0,13033.5,11019.0,10139.5,10438.5,12071.5,11913.0,11645.5,11856.5,9838.5,10858.0,9491.0,9850.5,9655.0,11048.0,11577.5,10765.5,12456.5,11333.5,12710.5,11083.0,9142.0,5252.5,6200.5,8877.0,7089.0,10944.0,8187.0,5878.5,7858.0,7806.5,17921.0,15939.5,5477.5,12761.5,10016.5,10949.5,13113.5,5983.0,11907.5,10536.5,9329.5,6270.5,11391.5,7569.0,9496.0,11063.5,8092.0,12369.0,12361.0,9076.5,9754.0,6692.5,9911.5,0.0,9762.5,6577.0,6476.5,7807.5,8491.5,9019.5,9964.0,11955.0,10648.0,10195.5,12000.0,10673.0,10960.0,10565.5,9371.5,9049.0,7581.5,13444.0,12869.0,10684.5,4608.5,5626.5,10859.5,9587.5,13827.0,11512.0,8151.5,5836.5,10250.0,9030.5,11098.0,7619.5,6403.5,5665.0,7351.5,9281.5
B_Ren4.jpg_persistence.pkl,4853.5,5670.0,5836.0,4502.0,6639.0,5083.5,5041.0,12659.0,5558.5,5938.0,5443.5,4797.5,4182.5,4125.5,6607.5,4775.5,6396.0,3951.0,4241.5,3612.0,4050.0,4972.5,3030.5,5512.0,5146.0,4049.5,5059.0,2771.5,5143.0,4627.5,5512.5,8596.5,10574.5,11210.0,10480.0,4373.0,6061.0,9988.5,5350.0,4056.5,23381.0,18458.5,10902.5,18692.5,15283.5,15053.0,16069.5,11779.0,17157.0,7530.0,4017.5,5457.0,4651.5,5235.0,3797.0,4192.0,4016.0,4751.0,4703.5,3479.5,6940.0,4519.0,15360.5,9762.5,0.0,7040.5,6319.0,7871.5,16329.0,5908.0,6257.0,5966.5,5335.0,5375.0,6532.0,4812.0,5954.5,4757.0,5192.0,5758.5,4366.0,4729.0,4701.5,5012.5,7487.0,7507.0,11352.0,3814.5,9343.5,5706.0,9494.0,9237.0,6921.5,6485.5,5797.5,8706.0,7107.0,10241.0,8523.5,6070.0
B_Ren5.jpg_persistence.pkl,5148.0,5315.0,4382.0,5944.0,5521.5,7476.5,6679.0,11377.0,7572.5,3834.0,8877.5,6519.5,5958.5,6406.0,6973.0,7685.5,8281.0,8615.5,5805.5,7219.5,5783.0,5314.0,6399.5,6372.5,6898.5,9093.0,8592.0,8350.0,8574.0,7022.5,5519.0,6412.0,5631.0,10252.5,8140.5,7923.5,7185.5,6698.5,5326.0,6169.5,20590.5,16663.5,7622.0,15561.0,11197.5,15672.5,13387.0,9869.0,14653.5,5668.5,5454.0,4393.0,7022.5,5081.5,5419.0,6601.0,4737.5,8074.5,7842.5,5549.0,8096.5,4165.5,11352.5,6577.0,7040.5,0.0,4878.0,3866.0,11847.0,3791.0,5233.5,7281.0,5514.0,5728.0,7011.5,5844.5,6389.5,6486.0,5263.5,8835.5,4683.5,10771.0,9886.0,8112.0,5076.0,5973.0,11913.5,6083.0,13417.5,6509.5,6577.5,5041.5,7601.5,6113.0,9941.5,5131.0,5515.5,6467.5,2819.5,7923.0
B_Ren6.jpg_persistence.pkl,4813.5,6942.0,5973.5,7026.5,7225.0,7369.0,7709.0,9963.5,8592.5,4743.5,9611.0,7513.0,6768.5,6584.5,8760.5,8535.5,9383.0,8463.5,6413.0,7434.5,6573.5,6726.5,5525.5,7994.0,7886.0,6820.5,9199.5,7697.5,9308.5,7751.0,5675.0,4667.0,8705.5,7847.5,6246.0,6371.5,5287.5,8431.0,6484.5,5161.0,22262.5,18818.0,7026.0,17169.0,13928.0,15532.5,15883.0,10067.5,16054.0,7261.0,6307.0,4460.0,7952.0,6388.0,6043.0,6902.5,5509.5,8284.0,8419.0,6231.5,5052.5,3621.5,13615.0,6476.5,6319.0,4878.0,0.0,6899.0,11703.0,5394.5,6942.5,8696.0,6797.0,7331.5,8600.0,6946.0,8191.0,7243.0,6439.5,9053.0,4789.5,9274.5,8835.5,5849.5,4848.0,5875.0,8819.5,6317.0,9483.5,7826.5,8641.0,7008.5,6356.0,8161.5,8951.5,8151.5,3645.0,7864.5,6016.5,5342.5
B_Ren7.jpg_persistence.pkl,6737.5,5207.0,4141.5,5989.0,4057.5,8343.0,6639.5,11740.5,7443.5,5111.0,8843.0,6440.5,6553.5,7026.0,6305.0,7749.5,7953.5,9296.0,6473.5,8013.5,5827.5,4790.0,7680.5,5981.0,6731.0,10723.0,8845.0,9272.5,8488.0,7131.5,6706.5,7617.0,5382.0,12674.5,10335.5,9314.0,9162.5,5020.5,5365.0,7433.5,19694.5,16052.0,8405.0,14208.0,9046.0,15572.0,12757.0,10730.5,13530.5,5418.5,5999.5,6287.0,6901.0,4614.0,6020.5,7259.5,5174.0,8805.5,8068.5,5915.0,10123.5,5928.0,9613.0,7807.5,7871.5,3866.0,6899.0,0.0,11825.5,4201.0,3843.0,6744.5,6096.0,4615.0,6638.5,5910.0,5454.5,6441.5,4619.0,9813.5,5788.5,11978.5,11201.0,9942.5,6222.0,6781.5,14316.5,6955.5,15509.0,6622.5,4841.5,5011.0,9563.5,6007.0,10996.0,3602.5,7668.5,5764.5,3365.5,9442.0
B_Ren8.jpg_persistence.pkl,15027.5,15444.0,14312.0,16106.0,14751.0,17607.0,17096.0,11577.0,18213.5,13917.0,19157.0,16941.5,16126.0,16409.5,17399.5,18019.5,17816.0,18453.5,15765.0,17202.5,15418.5,15353.0,16011.0,16890.5,17307.0,17363.0,18779.0,17968.0,18847.0,17095.5,15015.5,9518.0,11253.0,12131.5,10245.5,17337.0,14251.0,9334.0,14142.0,14311.0,18329.5,19993.0,8722.0,12620.5,10789.5,13236.0,17239.0,10890.0,12019.0,14791.5,15566.0,12748.0,17320.5,13653.5,15514.5,17131.0,14071.5,18494.5,18477.0,15491.0,15398.0,13130.5,10512.0,8491.5,16329.0,11847.0,11703.0,11825.5,0.0,13782.5,14682.5,17739.0,15636.5,15408.5,17534.0,16281.0,16373.0,16483.0,14891.0,16242.0,13606.5,20109.0,19457.5,16809.0,10328.5,11185.0,14418.5,15732.0,19097.0,17150.5,10846.0,11098.0,16199.0,15805.5,17660.5,13005.0,11706.0,8534.0,11614.5,15453.5
B_Ren9.jpeg_persistence.pkl,3215.5,2396.5,2066.0,3518.5,3964.5,5541.5,3894.5,12786.0,4750.0,2178.5,6300.5,3879.5,3973.0,4315.0,4311.5,5075.0,6728.5,6536.5,4032.5,5309.5,4208.5,3254.0,4544.0,3955.5,4162.5,7692.0,6201.0,6404.5,5928.5,4529.0,5223.5,8333.5,7403.5,11723.0,8949.0,6321.5,6270.5,7360.5,5169.0,6023.0,21415.5,16876.5,9705.5,16494.0,12242.0,16972.5,13361.5,11956.5,15221.5,3953.0,3937.5,4876.5,4448.5,4662.5,3195.5,4207.0,3691.5,5947.0,5309.0,4636.0,7553.5,4584.5,12550.5,9019.5,5908.0,3791.0,5394.5,4201.0,13782.5,0.0,2958.0,4746.0,2617.0,3681.5,4263.5,3444.0,4308.0,3938.0,3403.5,9012.0,4578.0,9026.0,8184.0,6739.5,6441.0,6583.0,13125.0,4824.5,12090.0,4182.5,6940.5,6703.0,7507.5,5594.5,9720.5,5649.0,6592.0,7865.0,4205.0,7695.5
B_Robert1.jpg_persistence.pkl,5095.5,2833.0,2281.5,3732.5,2699.0,5635.0,3355.5,12888.0,4068.0,4341.0,5687.0,3466.5,4076.5,4415.5,3361.0,4566.5,6076.5,6382.0,4259.5,5483.5,3760.0,2466.5,5340.5,3251.0,3481.0,8663.5,5785.0,6643.0,5320.5,4159.0,5925.5,9437.0,7541.0,13596.0,10904.0,6844.5,8332.5,6752.0,5070.5,6530.5,19855.5,15863.0,10400.5,14836.0,10661.5,16327.0,12801.5,12234.0,13922.0,5250.0,4118.0,5996.5,3868.0,4151.5,3755.5,4252.5,4499.5,5867.0,4912.5,4334.0,9135.0,5875.5,11154.0,9964.0,6257.0,5233.5,6942.5,3843.0,14682.5,2958.0,0.0,3578.0,3270.5,2471.0,3435.5,2975.0,3179.5,3276.5,2097.0,9308.0,5179.5,9291.0,8781.5,7930.5,7427.5,7409.0,15125.5,4963.0,13629.0,3734.5,6503.5,6641.0,8492.0,5117.5,10057.5,4539.5,8456.0,7759.5,4914.5,8617.5
B_Robert10.jpg_persistence.pkl,6118.5,3235.0,4304.0,3594.0,4629.0,5153.5,2353.0,15167.0,1994.0,5853.0,3895.5,2469.5,3476.5,4243.0,1868.0,2469.0,5353.0,4627.5,4191.5,4405.0,3609.5,3233.5,5219.5,2434.5,2040.0,7742.5,3837.5,5772.0,3249.5,2986.5,6872.0,11653.0,9877.5,14821.5,12467.5,6013.0,9047.0,9761.5,5572.0,7325.0,21294.0,16350.0,12844.5,16942.5,13004.5,17156.0,13614.0,13766.0,15644.5,6384.5,4207.5,6950.0,2595.0,5212.5,3938.5,3539.5,5281.0,4641.0,3116.5,4547.5,10165.5,6953.0,13632.0,11955.0,5966.5,7281.0,8696.0,6744.5,17739.0,4746.0,3578.0,0.0,3181.0,2670.0,2582.0,2605.5,2413.5,2956.0,3796.0,8755.5,6117.5,7597.5,7743.5,8072.5,9293.0,9012.5,16036.5,5485.0,13202.5,2552.0,9410.5,9160.5,8579.0,5743.0,9792.5,6928.5,9923.5,10789.5,7510.5,9805.5
B_Robert2.jpg_persistence.pkl,3523.0,1805.0,2793.0,3329.0,4609.5,3908.0,2131.5,14264.5,2865.5,3493.0,4586.5,2164.5,2672.5,3099.0,2704.0,3115.0,6163.5,4617.5,3260.0,3903.5,3248.0,2991.5,3583.0,2745.5,2277.0,6532.5,4263.0,5014.5,4056.5,3166.5,5247.5,9911.0,9233.0,13243.5,10305.0,4791.0,7019.0,8889.0,5330.5,6499.0,22037.5,16816.0,11422.5,17465.0,13640.5,17521.0,14266.0,13248.0,15921.5,5056.5,3536.0,5611.5,2961.0,4617.0,2755.5,2517.0,4303.0,4006.0,3348.5,4146.5,8135.0,5550.0,13989.5,10648.0,5335.0,5514.0,6797.0,6096.0,15636.5,2617.0,3270.5,3181.0,0.0,2797.0,2905.0,2280.0,3128.5,2830.0,3572.5,8564.0,4701.0,7190.5,6809.5,6189.5,7718.0,7462.0,14597.0,4881.0,11188.5,2361.5,8518.0,8277.0,6749.5,5731.5,9585.5,7124.5,7940.0,9305.0,6188.0,8177.5
B_Robert3.jpg_persistence.pkl,5587.0,2500.5,3523.0,3665.5,2886.5,5117.5,2811.0,13855.5,3260.0,4936.0,5071.5,2872.0,3551.0,4119.5,2320.5,3848.0,5105.0,5742.5,3852.0,4773.5,2698.5,2249.0,5176.5,2457.5,2799.5,8199.5,5094.0,6306.5,4650.5,3612.5,5405.0,9986.0,7820.0,13885.0,11289.0,6259.0,8610.5,7467.0,4013.0,6535.5,19665.0,14707.5,10950.5,15156.5,11275.0,15827.5,12318.0,12000.0,13738.5,5980.5,3692.5,5825.5,3141.0,3364.0,3929.0,3731.5,4134.5,5225.0,4154.0,3497.5,9122.5,5652.0,11772.0,10195.5,5375.0,5728.0,7331.5,4615.0,15408.5,3681.5,2471.0,2670.0,2797.0,0.0,2770.5,2381.0,1742.5,3062.5,3004.0,8027.5,4655.0,8707.5,8357.5,7757.0,7381.5,7381.0,15129.0,5092.0,13379.5,2922.0,7523.5,7198.5,7480.0,4480.5,9297.5,5055.0,8409.0,8456.5,5969.0,8268.0
B_Robert4.jpg_persistence.pkl,5593.0,2898.0,4002.5,3921.0,4664.5,4896.0,2613.5,15474.0,2800.0,5299.0,4804.5,2768.5,3502.5,3988.0,1820.5,3458.0,5902.5,5522.0,4045.5,5020.0,4058.0,3365.0,5127.5,2829.0,2520.0,8188.5,4765.5,6196.0,4341.0,3590.5,6555.5,11697.5,9393.5,14858.5,12265.0,6193.0,8875.5,9538.0,5625.0,7610.0,21093.0,15213.0,12890.5,16684.5,12843.0,17293.0,12314.0,13674.0,15356.0,6131.0,3939.5,6901.0,3085.5,5226.0,3897.0,3490.5,5467.0,4976.5,3819.0,4594.0,9917.5,6822.5,13215.5,12000.0,6532.0,7011.5,8600.0,6638.5,17534.0,4263.5,3435.5,2582.0,2905.0,2770.5,0.0,2572.0,2540.5,3209.0,4054.5,8351.0,6032.5,8461.0,8320.0,7987.5,8912.0,8795.5,16260.5,5872.0,13307.0,2310.5,9208.5,9133.0,7840.0,5716.0,10548.0,6869.5,9855.5,10670.0,7395.0,9590.0
B_Robert5.jpg_persistence.pkl,4267.5,2663.0,3375.0,2960.5,4153.5,3508.5,1864.5,14067.5,2240.0,4117.0,3891.0,2078.0,2303.5,2655.0,2565.5,2658.5,5169.0,4175.0,2826.5,3546.0,2526.5,2338.0,3649.5,2268.0,1815.0,6641.5,3796.0,4758.0,3584.5,2574.0,5083.5,10099.5,9254.0,13470.0,10987.5,4619.5,7608.0,8710.5,4711.0,5913.5,21003.5,16155.5,11526.5,16547.5,12871.0,16206.0,13493.0,12640.0,15055.5,5554.0,3023.5,5578.0,2162.0,4022.5,2656.0,2566.0,4007.5,3587.0,2761.0,3238.5,8284.0,5474.0,13351.0,10673.0,4812.0,5844.5,6946.0,5910.0,16281.0,3444.0,2975.0,2605.5,2280.0,2381.0,2572.0,0.0,2544.0,2161.5,2909.5,7941.0,4561.5,6970.5,6976.0,6412.0,7887.5,7578.0,14602.5,4357.0,11761.5,1897.5,8151.5,8137.5,7224.5,5140.0,8829.0,6520.0,8394.0,9514.5,6748.5,7881.0
B_Robert6.jpg_persistence.pkl,6180.5,2824.5,4050.0,4303.5,3500.0,5369.0,2902.0,14944.5,3152.5,5610.5,5162.5,3149.5,3982.5,4531.0,1901.0,3771.5,5743.0,5855.5,4411.5,5111.5,3197.5,2637.0,5682.0,2547.5,2821.0,8642.5,5047.0,6695.0,4688.5,3948.0,6169.0,10975.0,8290.0,14632.0,12208.5,6560.5,9322.0,8169.5,4611.5,7483.5,19809.5,14927.0,11792.0,15374.0,11575.5,16263.0,12592.0,12554.5,13989.0,6490.0,4313.5,6497.5,3343.5,4069.5,4354.5,4058.5,4891.0,5365.0,4154.5,4096.5,9930.0,6317.5,12074.5,10960.0,5954.5,6389.5,8191.0,5454.5,16373.0,4308.0,3179.5,2413.5,3128.5,1742.5,2540.5,2544.0,0.0,3329.5,3769.0,8456.5,5521.0,8853.0,8788.0,8441.0,8194.5,8183.0,15965.5,5890.0,13856.0,2549.5,8641.0,8060.0,7873.0,4821.0,10027.0,5455.0,9102.5,9233.5,6724.0,9173.0
B_Robert7.jpg_persistence.pkl,4784.0,3341.0,3538.5,3054.5,4689.0,4282.0,2309.0,13300.0,2908.0,4790.5,3640.0,2085.0,2860.5,3055.0,3290.5,2508.5,4747.0,3749.5,3288.0,3372.5,2558.5,2505.5,3850.0,2232.5,2110.5,6429.0,3389.5,4404.5,3336.5,2142.5,6001.0,10014.0,9723.5,13199.5,10717.0,4904.0,7237.0,9161.0,4718.0,5772.0,21475.0,16881.0,11229.5,16960.5,13454.0,16183.0,14068.0,12487.0,15562.5,5477.0,3087.5,5662.5,2366.0,4328.5,2592.5,3008.5,4024.5,4160.5,2909.0,3712.0,8649.5,5622.5,13829.0,10565.5,4757.0,6486.0,7243.0,6441.5,16483.0,3938.0,3276.5,2956.0,2830.0,3062.5,3209.0,2161.5,3329.5,0.0,2776.5,7769.5,4953.0,6579.0,6449.5,6647.0,7915.5,7956.5,14321.5,3960.0,11670.5,2833.5,8410.5,8421.5,7899.5,5201.5,8604.5,7086.5,8373.0,9829.5,7120.5,8265.0
B_Robert8.jpg_persistence.pkl,4994.0,3433.5,2983.0,3282.0,3649.0,5347.5,3318.5,12201.5,4131.0,4619.0,4940.0,3054.5,3516.0,4101.0,4200.5,4072.5,5213.0,5404.5,3576.0,4297.5,2951.0,2361.5,4639.0,3144.0,3429.0,7585.0,5060.5,5771.0,4917.5,3510.5,5722.5,8832.0,8081.5,12650.0,10291.0,6013.5,7532.0,7409.5,4365.5,5456.5,20592.5,16385.5,10193.0,15790.0,11806.5,15683.5,13259.0,11728.5,14607.0,5812.0,3334.5,5331.0,3210.5,3606.0,3143.0,3978.0,3600.5,5477.0,4189.0,3680.0,8494.0,5154.0,12237.0,9371.5,5192.0,5263.5,6439.5,4619.0,14891.0,3403.5,2097.0,3796.0,3572.5,3004.0,4054.5,2909.5,3769.0,2776.5,0.0,8052.5,4535.5,8223.0,7713.0,7219.0,7051.5,6724.5,13939.0,3944.0,12768.0,3931.5,6804.5,6865.5,8275.5,4636.0,8830.5,5398.5,7878.5,8189.0,5487.0,8055.5
