,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Mithila6.jpg_persistence.pkl,12854.0,10581.0,10867.5,9810.0,11013.5,10871.0,10276.0,16915.5,11197.0,11733.5,12459.0,10243.0,9531.5,9034.0,9370.0,11094.5,11460.5,13104.5,10517.5,9949.0,9750.0,9806.5,11445.0,9862.0,10436.0,13490.0,10132.0,13180.0,10504.0,10074.0,11433.0,11927.0,13804.5,9239.5,8171.5,7654.5,5925.0,6082.0,7410.0,8252.5,12325.0,6216.5,10979.0,15176.5,13633.0,9856.0,0.0,14367.5,10989.5,11167.0,9129.5,7735.0,9586.0,9939.5,10960.0,10656.5,10124.5,10321.0,9685.5,8822.0,17761.5,8308.0,12804.0,14283.0,13530.0,12507.5,12704.0,13213.0,17823.0,11379.5,10689.5,10083.5,9484.0,9135.5,9408.0,10062.5,8893.0,9925.0,9531.5,9048.0,9109.5,6942.5,7934.5,10431.0,9463.5,11878.0,5675.5,8832.0,8687.0,10029.0,16958.0,14097.5,10746.5,12135.0,11235.0,11021.0,9293.5,16677.0,12962.5,14359.5
R_Mithila7.jpeg_persistence.pkl,10924.0,11783.0,10004.5,9746.0,9434.0,10829.5,12017.0,11198.5,12691.0,9777.0,13624.0,10906.5,11204.5,10184.5,12403.5,12007.0,12360.0,12259.5,10999.0,10473.0,10110.5,10644.0,10047.5,11295.5,12072.0,11654.0,10149.0,12148.0,11280.5,10784.0,7594.0,4910.0,6310.0,10267.5,13231.5,8732.5,10948.0,13282.0,10911.5,9427.5,10207.5,16348.0,6216.0,6759.5,6558.5,10287.0,14367.5,0.0,7063.0,9486.5,9896.5,8515.0,11324.5,10525.5,10566.5,9657.5,8561.0,12152.5,9500.0,9774.0,14542.0,8739.5,7627.5,7643.5,11030.5,6734.5,4438.5,10884.0,8378.5,10572.0,10086.5,12264.5,10723.5,11071.0,12991.0,11962.5,12324.5,10854.5,11743.5,11494.5,9509.5,11738.0,10469.5,8382.5,6243.0,11682.5,10419.0,10520.5,9459.0,11915.5,14372.0,6725.5,8344.5,9659.5,8895.5,7990.0,10531.0,10267.0,8922.0,8135.5
R_Mithila8.jpeg_persistence.pkl,12671.0,11345.5,9541.5,9136.5,8534.0,11388.5,11558.5,13707.0,12401.5,10777.5,13745.5,11125.5,10443.0,9738.0,10729.0,12345.5,12830.0,13976.0,11624.5,10206.0,10155.0,10452.5,11620.5,11010.0,11693.0,13097.0,10588.0,13804.5,11586.0,10888.5,8141.5,6401.0,9012.0,5867.0,10084.0,8748.0,9320.5,10912.5,9322.0,7033.0,4978.0,11558.0,5518.0,5734.5,6748.0,8702.0,10989.5,7063.0,0.0,8729.0,9803.0,7592.0,10898.0,11075.0,11560.0,10669.5,9526.0,11917.0,9130.0,8898.5,16937.0,8740.0,5486.5,10521.5,12962.0,9130.0,7074.5,13260.0,10665.0,11463.0,9652.0,11191.0,9649.5,9526.5,12015.0,10888.5,10912.0,9955.5,10366.5,11206.0,9595.0,10241.0,9867.5,8029.5,6312.5,12975.5,8196.5,10407.5,6429.5,11184.0,16648.0,9788.0,8951.5,11509.0,9587.0,8752.0,8628.5,12747.0,11113.0,10737.0
R_Mithila9.jpg_persistence.pkl,7214.0,4616.0,2874.0,3554.0,2571.5,6030.0,5040.0,13329.5,5524.5,5641.0,7660.5,4980.5,4309.0,4585.5,4528.0,6121.5,8151.5,8899.5,6516.5,5072.5,4577.0,4722.5,6744.0,4558.5,4847.5,10882.5,5513.0,8504.5,6406.0,5011.5,3924.0,7970.0,9713.0,10300.0,6505.5,7705.5,6915.0,6813.5,5174.5,4534.5,11543.5,12955.0,6888.0,11289.0,10005.5,12997.5,11167.0,9486.5,8729.0,0.0,4851.0,5689.5,4656.0,6400.0,5951.0,5345.5,5468.0,5918.0,4042.5,4138.5,14407.0,5934.0,9225.5,10979.0,7818.5,6597.0,8707.0,7980.5,14635.0,5683.0,3015.0,4709.0,3098.5,3672.5,5180.5,4287.5,4718.0,3295.5,5093.5,5985.0,5253.0,6135.0,5847.5,5317.5,8017.5,9391.0,8492.5,6164.5,8836.5,5063.5,12865.5,9036.5,7824.5,6747.5,6180.0,6200.5,5746.5,13153.5,7248.0,7978.0
R_Raja1.jpg_persistence.pkl,4768.0,3188.5,3912.5,2415.0,4527.0,3575.0,3601.5,12108.0,4067.5,3930.0,5568.0,2914.5,3086.0,2624.5,3641.0,4302.0,4874.5,5966.0,3586.0,3261.5,2221.5,2304.0,3940.0,2718.5,3605.5,7776.5,3009.0,5752.5,3989.0,2766.0,5246.5,8152.5,8452.0,9855.5,6465.0,4761.5,4849.5,5642.0,3665.0,4703.5,12845.0,12016.0,7015.5,12417.0,9920.0,11202.0,9129.5,9896.5,9803.0,4851.0,0.0,3764.0,2456.0,2806.0,3213.5,3141.0,2931.5,3220.0,2784.5,2514.0,11240.5,3497.0,10784.0,9004.0,5373.5,5646.0,8057.5,5110.0,13420.5,3477.0,3722.5,3648.5,2897.5,3223.0,4141.0,3499.5,3463.5,3268.0,3687.0,3319.5,2243.0,3920.5,3041.0,4859.0,6533.0,5539.0,6775.5,3001.0,8728.5,3498.0,9802.5,8088.0,5608.5,3953.5,4413.5,4435.5,5008.5,11037.0,5552.5,7454.0
R_Raja10.jpg_persistence.pkl,7210.0,5769.5,5590.5,4032.5,5472.0,5647.0,5824.0,11366.0,6345.5,6062.5,7610.5,4973.0,4753.0,3956.0,5496.0,6216.5,6338.5,7639.0,5337.0,4300.0,4168.0,4473.5,5834.0,5023.0,5844.5,8140.0,4739.0,7563.5,5401.0,4962.5,5676.0,6666.5,7653.5,7462.0,6894.0,3757.5,4062.0,6307.0,3842.5,4428.0,10387.0,10762.0,5386.5,10815.0,9015.0,8806.5,7735.0,8515.0,7592.0,5689.5,3764.0,0.0,5032.5,4665.0,5457.0,5119.0,3865.5,5732.0,4286.5,3805.0,11832.5,3156.0,9553.5,8378.5,6912.5,5586.5,6750.5,7518.0,12423.5,5996.5,5283.0,5674.5,4707.0,4671.0,6075.0,5742.5,5252.0,5113.0,4887.5,4928.0,3719.5,4812.5,4238.0,4792.5,5002.0,6674.5,5585.5,4391.5,7609.5,5753.5,11003.5,7300.5,4946.0,6155.5,4427.5,4471.0,5193.5,11119.5,6816.0,7968.5
R_Raja2.jpg_persistence.pkl,4634.0,1982.0,3521.5,2659.0,4510.0,3312.5,2239.5,13383.0,2652.0,3987.5,4362.5,2044.5,2694.5,2826.0,2094.0,3090.0,4563.5,5374.5,3036.5,3672.5,2448.5,1976.0,3902.0,1737.0,2003.5,8132.5,3183.5,5351.0,3534.0,2239.5,5833.5,9714.5,9888.5,11137.5,6327.0,6201.0,5790.5,5521.5,4249.5,5422.0,13941.0,12322.0,8231.5,13524.5,11288.0,12897.5,9586.0,11324.5,10898.0,4656.0,2456.0,5032.5,0.0,3243.5,2918.0,3227.0,4023.5,2103.5,3103.0,3146.0,11618.0,4838.0,11891.0,10428.5,5881.5,6760.5,9530.5,5197.0,14741.5,3061.0,3162.0,2186.5,2298.5,2456.0,2557.0,1964.0,2264.5,2305.5,3074.5,3240.5,3296.5,4479.0,4045.5,5768.0,7931.0,6162.0,8089.0,3603.0,9952.0,2161.5,9944.0,9517.5,7094.5,4541.5,5698.5,5742.0,5610.5,11742.0,6080.0,8308.0
R_Raja3.jpg_persistence.pkl,4619.0,3984.0,5599.5,4037.5,6235.0,3895.5,4102.0,11897.5,4848.5,5031.5,4691.0,3426.0,4288.0,3436.5,4529.5,4413.0,4283.0,4880.0,3002.0,3968.5,3031.5,3029.0,3888.0,3763.5,4208.0,6917.5,3897.0,4835.0,3875.0,3234.0,6869.5,8490.5,8569.5,10510.5,7465.5,5629.0,5566.0,6477.0,4672.5,5971.5,14014.0,13003.5,7831.0,13859.5,11304.0,11397.0,9939.5,10525.5,11075.0,6400.0,2806.0,4665.0,3243.5,0.0,3217.5,4060.5,3386.5,3437.5,4199.0,3788.0,10255.0,4444.0,12122.0,8804.0,4732.5,6266.0,8547.5,4537.5,13613.5,4356.5,5240.5,4598.0,4212.5,4156.0,4990.5,4477.5,4443.5,4416.0,4359.5,3695.0,2895.0,5057.0,3929.0,6125.0,7253.5,4705.0,8012.0,3508.0,10032.0,4351.0,8637.0,7974.5,5559.0,4385.5,4871.0,4530.5,5706.0,11427.0,6515.5,8745.0
R_Raja4.jpg_persistence.pkl,3132.0,3137.0,4483.0,3784.5,6033.5,2457.0,3140.0,11684.0,3433.0,3336.0,4519.5,2160.5,3708.5,3032.5,4084.0,3312.5,4688.0,4027.0,2787.0,4058.5,2733.5,2649.5,2424.0,2617.0,2814.0,6364.0,2567.0,3997.5,3053.0,2027.5,6545.0,8851.5,8771.5,11505.0,8478.5,6185.0,6696.0,7607.5,5489.0,6939.0,14691.0,14311.0,8018.5,13863.0,11433.5,12601.5,10960.0,10566.5,11560.0,5951.0,3213.5,5457.0,2918.0,3217.5,0.0,2395.0,3202.0,3511.0,3823.0,4169.5,9649.5,4979.5,12558.0,8920.5,4212.5,5561.0,8469.5,3875.0,13293.5,2319.0,4472.5,3653.5,4203.0,4301.5,4134.0,3572.5,4385.5,3952.5,4639.5,4089.5,3748.5,5919.5,4818.5,6220.0,7868.0,5061.5,8797.5,3695.0,10811.0,3430.5,8011.5,8147.0,6318.0,3697.0,4934.5,5169.5,6568.5,10182.0,5220.0,7686.0
R_Raja5.jpeg_persistence.pkl,2827.5,3451.0,3954.0,3388.0,5514.5,2724.0,3847.5,11539.5,4011.5,2405.5,5857.0,2622.0,3661.0,3152.0,4179.0,4291.5,5628.5,5517.5,3702.0,4152.5,3022.0,2853.0,2703.5,2918.0,3475.0,6898.5,2386.5,5366.5,3976.0,2582.5,5458.0,8166.0,8084.5,11207.5,8067.0,5414.5,6478.0,7459.0,5079.5,6350.5,13839.5,13929.5,7105.0,12703.5,10091.0,12122.0,10656.5,9657.5,10669.5,5345.5,3141.0,5119.0,3227.0,4060.5,2395.0,0.0,3133.0,3967.5,2893.0,3815.0,10315.0,4185.0,11490.5,8454.0,4848.0,4767.0,7636.5,3757.5,12556.0,1905.0,4324.0,3973.0,4012.5,4312.0,4496.5,3732.0,4450.5,4006.0,5035.5,4563.5,3594.0,5494.5,4233.5,5089.5,6910.5,5118.5,8184.5,3605.5,9808.0,3371.5,8913.0,7653.0,5968.0,3102.5,4734.5,4893.0,6183.5,9328.5,3868.0,6347.0
R_Raja6.jpg_persistence.pkl,4535.0,4488.5,4789.5,3542.0,5158.5,3776.0,4672.5,10675.5,5321.0,4092.0,6146.0,3711.5,4273.0,3035.0,5253.5,4910.5,5310.5,5528.0,3815.0,3351.0,3050.0,3473.5,3394.0,4102.0,4781.0,6956.5,3071.0,5583.5,4101.5,3378.5,5390.5,6633.5,7164.5,9640.0,7534.5,4836.5,5227.0,6999.0,4439.5,5534.0,12648.0,12994.0,5930.5,11940.0,9902.0,10422.5,10124.5,8561.0,9526.0,5468.0,2931.5,3865.5,4023.5,3386.5,3202.0,3133.0,0.0,4658.5,3279.0,3291.0,10238.5,3455.5,10854.5,7783.0,4696.0,4414.0,6394.0,4550.0,12137.5,3855.0,4764.0,4999.0,4299.5,4034.0,5796.5,4674.5,5259.0,4182.0,4546.0,4529.5,3160.5,5191.5,4022.0,4938.5,5995.0,5062.0,7142.0,3631.0,9083.0,4762.5,8871.0,6567.0,5055.0,3795.5,3346.0,4123.5,5405.0,10153.0,5157.5,7090.0
R_Raja7.jpg_persistence.pkl,4867.0,2531.5,4732.5,3720.5,5506.5,3932.5,3417.5,14025.5,3360.0,4541.0,5284.0,3207.0,4098.0,3956.5,2670.0,4015.0,5554.0,5910.0,4119.5,4780.5,3372.0,2827.5,4293.5,2869.0,2993.5,8863.5,4104.5,6151.0,4733.0,3450.5,6848.5,10387.0,9948.5,11800.5,6984.0,6592.0,6509.5,6138.0,4994.0,6168.0,14831.0,12976.0,9122.5,14555.5,11799.0,13384.5,10321.0,12152.5,11917.0,5918.0,3220.0,5732.0,2103.5,3437.5,3511.0,3967.5,4658.5,0.0,3973.5,3803.5,11958.0,5324.0,12665.0,10630.0,6486.5,7186.5,10104.5,5431.0,14963.0,3653.5,4323.0,2899.5,3263.0,3309.5,3310.5,2790.0,2758.5,3335.0,4079.0,4064.5,3770.5,4978.0,4746.0,6006.5,8450.5,6420.0,8513.5,4130.5,10597.0,2832.0,10317.0,10254.0,7512.5,4947.5,6470.0,6398.5,5764.0,11981.0,6534.0,9146.0
R_Raja8.jpg_persistence.pkl,4586.0,3386.0,2703.0,2399.0,3511.5,4065.5,4212.5,12365.0,4549.0,3251.5,6543.0,3375.5,3335.0,3168.5,3338.5,5154.5,6288.5,7153.5,4717.5,3871.0,2813.0,2680.0,4491.0,3123.0,3879.0,8808.5,3253.5,6839.0,5036.5,3441.5,3576.0,7979.5,8366.0,10108.0,6198.5,5034.0,5591.0,5726.0,3998.0,4657.5,11998.0,12410.0,6394.0,11148.5,9079.5,11892.5,9685.5,9500.0,9130.0,4042.5,2784.5,4286.5,3103.0,4199.0,3823.0,2893.0,3279.0,3973.5,0.0,2238.0,12091.5,3753.5,9665.5,9342.0,5915.0,5186.5,7730.5,5088.5,13432.0,3069.5,3104.5,3558.5,2501.0,2679.5,4208.5,3323.0,3416.5,2698.0,4018.5,4447.5,3116.5,4187.0,3689.0,3677.0,6399.5,6325.0,6914.0,3416.5,8266.5,3635.0,10734.0,8027.0,6081.5,3917.5,4510.5,4814.0,5172.5,11010.0,4866.5,6550.5
R_Raja9.jpg_persistence.pkl,5659.5,3673.5,3427.5,2715.5,3821.5,4391.5,4468.0,12782.0,4826.0,4421.5,6697.0,3658.0,3683.5,3369.0,3588.0,5343.5,6278.5,7284.0,4769.0,3672.5,2907.0,2796.0,4946.0,3406.5,4237.5,9199.5,3818.5,6994.0,5203.5,3629.5,4240.0,8102.5,8557.5,9252.0,5597.5,4931.5,4565.5,4848.0,3219.5,3785.0,11824.5,11300.5,6269.5,11513.5,9297.5,11116.0,8822.0,9774.0,8898.5,4138.5,2514.0,3805.0,3146.0,3788.0,4169.5,3815.0,3291.0,3803.5,2238.0,0.0,12600.5,3193.5,9694.0,10148.0,6336.0,5966.5,7933.5,5942.0,14255.5,4060.0,3584.0,3838.5,2711.0,2602.0,4361.0,3687.0,3394.0,2821.5,3892.0,4029.5,2968.0,3550.5,3142.0,3838.5,6285.5,6669.5,6082.5,3370.5,7731.0,3805.0,11058.0,8649.0,5924.5,4931.5,4351.0,5231.0,4269.0,12169.5,6050.5,7603.0
R_Ren1.jpg_persistence.pkl,9865.0,11887.5,13329.5,12191.5,14612.5,10066.5,11401.5,9744.5,11818.5,11054.0,9814.0,10874.0,11550.0,10525.5,13222.0,10797.5,10079.0,7771.0,9790.0,11425.5,10847.5,11266.0,8801.0,11442.0,11620.0,5595.0,9656.5,7532.0,9609.0,10281.5,14751.5,13354.0,11739.5,16578.5,17012.0,12784.0,13510.5,16148.5,13305.5,15133.5,20391.5,21290.5,12931.5,19656.0,17794.0,16015.0,17761.5,14542.0,16937.0,14407.0,11240.5,11832.5,11618.0,10255.0,9649.5,10315.0,10238.5,11958.0,12091.5,12600.5,0.0,12026.5,19603.0,9984.5,7786.5,10933.0,11904.5,9079.5,14960.0,10912.0,13305.0,12470.5,12917.0,13019.0,13284.5,12619.5,13283.0,12774.5,12279.5,11436.5,11401.5,14200.0,12572.0,14088.0,13303.0,8008.0,15926.5,11836.0,18066.5,12423.0,4584.0,10326.0,10946.0,10313.0,10291.5,10866.0,14565.5,12359.0,11984.0,14235.0
R_Ren10.jpg_persistence.pkl,6049.5,5575.5,5442.5,4105.0,5712.0,5211.0,5948.0,11776.5,6571.0,5100.5,7860.0,4871.0,5166.5,4228.0,5482.0,6480.5,6690.5,7738.0,5453.0,4625.5,4219.5,4196.5,5018.5,5083.5,5981.0,8684.5,4271.5,7521.5,5862.5,4749.0,5446.5,7129.5,7512.0,8322.0,6721.5,3394.5,4057.0,5462.5,3260.0,4486.0,11426.5,11255.0,5421.0,11296.5,8878.0,9370.5,8308.0,8739.5,8740.0,5934.0,3497.0,3156.0,4838.0,4444.0,4979.5,4185.0,3455.5,5324.0,3753.5,3193.5,12026.5,0.0,9601.0,8816.5,6472.0,5052.0,6957.5,6395.5,12875.5,5172.5,5467.0,5787.0,4737.0,4725.5,5773.5,5663.0,4995.5,5127.5,5429.0,4876.5,3385.0,3929.5,2759.0,4155.5,4860.0,6389.5,5251.0,3399.0,7017.0,5485.0,10817.0,7518.5,4847.0,5135.0,4234.0,4326.5,4941.0,10969.5,5794.5,7242.5
R_Ren2.jpg_persistence.pkl,13264.5,12357.5,10097.0,10189.5,9142.0,12669.5,12983.5,16902.0,13560.0,11232.0,15279.5,12217.5,11797.5,11367.0,11828.5,13963.5,14549.5,15776.0,13143.0,11767.5,11254.0,11429.0,12904.0,12105.0,12863.0,16341.5,11663.5,15446.5,13611.0,12133.5,8144.5,7537.5,10293.0,6721.0,10368.5,9527.0,11216.0,11548.0,10637.0,7603.0,4866.5,11851.5,7601.5,6373.5,6325.0,11545.0,12804.0,7627.5,5486.5,9225.5,10784.0,9553.5,11891.0,12122.0,12558.0,11490.5,10854.5,12665.0,9665.5,9694.0,19603.0,9601.0,0.0,12517.5,14046.0,9864.0,8922.5,13893.5,13557.5,12093.0,10486.5,12387.5,10676.0,10571.0,13081.5,11885.0,11929.0,10914.0,11841.0,12607.5,10378.5,10941.0,10735.5,8067.0,7435.5,14445.0,8503.5,11245.5,5571.0,12330.5,18739.5,11452.0,9637.5,12039.0,10793.5,9640.5,9126.5,15106.5,11653.5,11098.5
R_Ren3.jpg_persistence.pkl,7793.5,10612.5,10742.5,9102.0,10860.0,8909.0,11117.0,8291.0,11678.0,7929.0,11618.0,10061.0,10511.5,9475.5,12053.0,10813.0,10565.0,9307.5,9297.5,9939.5,9229.5,9746.5,7683.0,10340.0,11134.5,8002.0,8967.0,9197.0,9878.5,9675.5,9924.5,7341.0,4333.0,11636.0,14252.0,8549.0,11087.0,13822.0,10856.5,11226.5,13754.5,16953.0,7482.0,11560.0,9372.0,10449.5,14283.0,7643.5,10521.5,10979.0,9004.0,8378.5,10428.5,8804.0,8920.5,8454.0,7783.0,10630.0,9342.0,10148.0,9984.5,8816.5,12517.5,0.0,8240.5,5379.0,5059.0,7045.0,6820.5,8931.5,10560.5,11593.5,10707.5,11241.0,12342.5,11512.5,11944.0,11081.0,11213.5,10487.0,8393.0,11700.5,9956.0,8853.5,6733.5,8656.5,11215.0,9868.5,11930.5,11269.0,10168.5,4986.0,7633.5,6868.0,8523.5,6637.0,11139.5,6132.0,6990.0,7697.0
R_Ren4.jpg_persistence.pkl,5088.0,5869.5,6330.0,5677.5,7724.0,5022.5,5763.5,9971.0,5865.5,5546.5,5287.0,4936.5,5537.5,5156.0,7281.0,5086.0,4954.0,3606.0,4709.5,5444.5,4871.5,5144.0,4206.5,5548.0,5737.0,4726.0,4459.5,3445.0,4470.5,4679.0,8138.0,9284.5,8943.0,12221.5,10927.5,7735.5,8653.0,10267.0,7457.5,8757.5,16184.5,16866.0,8969.5,15247.0,12899.5,12902.0,13530.0,11030.5,12962.0,7818.5,5373.5,6912.5,5881.5,4732.5,4212.5,4848.0,4696.0,6486.5,5915.0,6336.0,7786.5,6472.0,14046.0,8240.5,0.0,6317.0,8903.5,4571.0,13327.0,5149.0,6372.5,6523.5,6351.5,6772.5,7317.0,6685.5,7365.5,6450.0,6187.0,5857.5,5621.5,8162.0,6710.0,7952.5,9002.0,5242.0,10847.0,5799.0,12380.0,6594.5,7057.5,7458.0,5876.5,5064.0,4314.0,5503.5,8432.5,11133.0,7138.0,9113.5
R_Ren5.jpg_persistence.pkl,5174.5,6880.5,6213.0,5217.0,6236.5,5673.0,7531.5,9034.5,7937.5,4501.0,9160.0,6303.5,6899.0,5731.5,8016.0,7857.0,8368.0,7948.5,6759.0,6378.0,5629.5,6022.5,4937.5,6718.5,7450.5,8288.5,5314.5,7975.0,6987.0,6094.5,5465.0,5761.5,4741.5,10883.5,10245.0,6076.0,8203.0,9838.0,6999.0,7210.5,12355.0,15502.0,5247.0,10193.0,7598.0,11030.5,12507.5,6734.5,9130.0,6597.0,5646.0,5586.5,6760.5,6266.0,5561.0,4767.0,4414.0,7186.5,5186.5,5966.5,10933.0,5052.0,9864.0,5379.0,6317.0,0.0,4381.5,5515.5,8894.5,5221.0,6068.5,7701.0,6490.0,7106.0,8410.0,7496.0,8008.0,6832.0,7583.5,7517.5,5340.5,7798.5,6654.0,4639.5,5018.5,7014.0,9039.5,6356.0,9247.5,7462.0,10367.5,4621.5,5646.0,4039.5,5407.5,4273.5,7301.0,7806.5,3816.5,4541.0
R_Ren6.jpg_persistence.pkl,8514.0,9860.5,8883.5,7955.5,8238.0,8700.5,10223.0,9097.5,10889.5,7630.5,11862.5,9122.5,9561.0,8330.5,10672.0,10380.0,10492.5,10139.0,9183.5,8652.0,8323.5,8836.5,7719.5,9491.0,10333.5,9335.5,8186.0,10126.5,9269.0,8942.5,7062.5,4596.0,3898.5,9551.0,11665.0,7094.5,9186.5,11569.0,9112.5,8184.0,10424.0,15130.0,4407.0,8348.5,7135.5,9033.5,12704.0,4438.5,7074.5,8707.0,8057.5,6750.5,9530.5,8547.5,8469.5,7636.5,6394.0,10104.5,7730.5,7933.5,11904.5,6957.5,8922.5,5059.0,8903.5,4381.5,0.0,8369.0,7720.5,8412.5,8803.0,10555.0,9137.0,9251.5,11302.5,10071.0,10581.5,9249.5,9883.5,9800.0,7642.5,9907.5,8577.0,6356.0,4596.5,9235.0,9015.5,8646.5,8792.0,10118.0,11810.0,4637.0,6629.5,7172.5,7073.5,6176.5,8744.5,7781.5,6616.5,6777.0
R_Ren7.jpg_persistence.pkl,2766.0,5270.0,6355.0,5624.5,7620.5,4429.0,5608.5,11146.5,6208.0,4049.0,6325.0,4764.0,6126.5,5395.5,6401.0,5767.0,6398.0,5126.5,4760.5,6136.5,4989.0,4744.5,3576.5,5156.5,5623.5,6668.5,4769.5,5052.0,5422.5,4570.0,7525.5,9253.0,7378.5,13415.0,10342.5,7498.0,8534.0,9631.5,7534.0,8806.0,16448.5,16440.0,9086.5,14755.5,11465.0,13492.0,13213.0,10884.0,13260.0,7980.5,5110.0,7518.0,5197.0,4537.5,3875.0,3757.5,4550.0,5431.0,5088.5,5942.0,9079.5,6395.5,13893.5,7045.0,4571.0,5515.5,8369.0,0.0,11895.5,3433.5,6534.5,6102.5,6139.5,6304.0,6903.0,5799.0,6604.5,5960.5,6814.5,6297.0,5339.0,7653.0,6285.0,6837.0,8792.0,4842.0,10742.5,5198.0,12130.5,5605.5,8003.5,7181.0,7075.0,2995.5,6190.5,6031.0,8046.0,9024.5,4653.0,7418.5
