,B_Dey1.jpg_persistence.pkl,B_Dey10.jpeg_persistence.pkl,B_Dey2.jpg_persistence.pkl,B_Dey3.jpeg_persistence.pkl,B_Dey4.jpg_persistence.pkl,B_Dey5.jpg_persistence.pkl,B_Dey6.jpg_persistence.pkl,B_Dey7.jpeg_persistence.pkl,B_Dey8.jpg_persistence.pkl,B_Dey9.jpg_persistence.pkl,B_Gen1.jpg_persistence.pkl,B_Gen10.jpg_persistence.pkl,B_Gen2.jpg_persistence.pkl,B_Gen3.jpg_persistence.pkl,B_Gen4.png_persistence.pkl,B_Gen5.jpeg_persistence.pkl,B_Gen6.jpg_persistence.pkl,B_Gen7.jpg_persistence.pkl,B_Gen8.jpg_persistence.pkl,B_Gen9.jpg_persistence.pkl,B_Goya1.jpg_persistence.pkl,B_Goya10.jpg_persistence.pkl,B_Goya2.jpg_persistence.pkl,B_Goya3.jpg_persistence.pkl,B_Goya4.jpg_persistence.pkl,B_Goya5.jpg_persistence.pkl,B_Goya6.jpg_persistence.pkl,B_Goya7.jpg_persistence.pkl,B_Goya8.jpg_persistence.pkl,B_Goya9.jpg_persistence.pkl,B_Klimt1.jpg_persistence.pkl,B_Klimt10.jpeg_persistence.pkl,B_Klimt2.jpg_persistence.pkl,B_Klimt3.jpg_persistence.pkl,B_Klimt4.jpg_persistence.pkl,B_Klimt5.jpg_persistence.pkl,B_Klimt6.jpg_persistence.pkl,B_Klimt7.jpg_persistence.pkl,B_Klimt8.jpg_persistence.pkl,B_Klimt9.jpg_persistence.pkl,B_Mithila1.jpg_persistence.pkl,B_Mithila10.jpg_persistence.pkl,B_Mithila2.jpg_persistence.pkl,B_Mithila3.jpg_persistence.pkl,B_Mithila4.jpeg_persistence.pkl,B_Mithila5.jpg_persistence.pkl,B_Mithila6.jpg_persistence.pkl,B_Mithila7.jpeg_persistence.pkl,B_Mithila8.jpeg_persistence.pkl,B_Mithila9.jpg_persistence.pkl,B_Raja1.jpg_persistence.pkl,B_Raja10.jpg_persistence.pkl,B_Raja2.jpg_persistence.pkl,B_Raja3.jpg_persistence.pkl,B_Raja4.jpg_persistence.pkl,B_Raja5.jpeg_persistence.pkl,B_Raja6.jpg_persistence.pkl,B_Raja7.jpg_persistence.pkl,B_Raja8.jpg_persistence.pkl,B_Raja9.jpg_persistence.pkl,B_Ren1.jpg_persistence.pkl,B_Ren10.jpg_persistence.pkl,B_Ren2.jpg_persistence.pkl,B_Ren3.jpg_persistence.pkl,B_Ren4.jpg_persistence.pkl,B_Ren5.jpg_persistence.pkl,B_Ren6.jpg_persistence.pkl,B_Ren7.jpg_persistence.pkl,B_Ren8.jpg_persistence.pkl,B_Ren9.jpeg_persistence.pkl,B_Robert1.jpg_persistence.pkl,B_Robert10.jpg_persistence.pkl,B_Robert2.jpg_persistence.pkl,B_Robert3.jpg_persistence.pkl,B_Robert4.jpg_persistence.pkl,B_Robert5.jpg_persistence.pkl,B_Robert6.jpg_persistence.pkl,B_Robert7.jpg_persistence.pkl,B_Robert8.jpg_persistence.pkl,B_Robert9.jpg_persistence.pkl,B_Sid1.jpeg_persistence.pkl,B_Sid10.jpg_persistence.pkl,B_Sid2.jpeg_persistence.pkl,B_Sid3.jpg_persistence.pkl,B_Sid4.jpg_persistence.pkl,B_Sid5.jpeg_persistence.pkl,B_Sid6.jpeg_persistence.pkl,B_Sid7.jpg_persistence.pkl,B_Sid8.jpg_persistence.pkl,B_Sid9.jpg_persistence.pkl,B_Vin1.jpg_persistence.pkl,B_Vin10.jpg_persistence.pkl,B_Vin2.jpg_persistence.pkl,B_Vin3.jpg_persistence.pkl,B_Vin4.jpg_persistence.pkl,B_Vin5.jpg_persistence.pkl,B_Vin6.jpg_persistence.pkl,B_Vin7.jpg_persistence.pkl,B_Vin8.jpeg_persistence.pkl,B_Vin9.jpg_persistence.pkl
B_Sid4.jpg_persistence.pkl,87.99999999999999,45.0,70.0,87.99999999999999,61.99999999999999,87.99999999999999,81.0,69.0,87.99999999999999,86.0,83.0,86.0,63.0,87.99999999999999,44.0,87.99999999999999,59.0,87.99999999999999,75.0,74.0,51.0,63.0,75.0,35.99999999999999,87.99999999999999,87.99999999999999,87.99999999999999,86.0,87.99999999999999,83.0,55.0,59.0,38.0,31.0,73.0,87.99999999999999,70.99999999999999,47.99999999999999,55.99999999999999,66.0,53.99999999999999,54.0,62.0,42.0,47.0,55.0,66.99999999999999,45.99999999999999,39.99999999999999,87.99999999999999,59.99999999999999,76.0,82.0,72.0,84.99999999999999,87.99999999999999,67.0,87.99999999999999,87.99999999999999,45.99999999999999,79.0,46.0,57.0,40.0,64.99999999999999,58.99999999999999,66.0,55.99999999999999,62.99999999999999,74.99999999999999,81.0,77.0,85.0,70.0,61.99999999999999,87.0,55.99999999999999,74.0,75.0,57.0,79.0,87.99999999999999,67.0,84.0,0.0,44.99999999999999,63.0,78.0,87.99999999999999,38.0,69.99999999999999,35.99999999999999,45.0,57.0,62.99999999999999,52.0,50.0,67.0,37.0,74.99999999999999
B_Sid5.jpeg_persistence.pkl,49.0,48.99999999999999,47.0,49.0,43.99999999999999,51.0,56.0,47.0,60.99999999999999,49.0,49.0,53.0,42.99999999999999,49.0,65.0,61.0,29.0,59.99999999999999,47.0,46.0,43.0,37.0,49.0,45.0,55.0,54.0,63.5,52.0,60.99999999999999,49.0,33.0,39.99999999999999,33.0,36.0,49.0,55.0,69.99999999999999,39.99999999999999,47.99999999999999,43.0,55.99999999999999,61.0,43.0,39.99999999999999,31.999999999999996,41.0,62.0,43.0,42.0,49.0,39.99999999999999,46.0,53.99999999999999,34.99999999999999,48.99999999999999,51.0,41.0,54.0,59.0,34.99999999999999,47.0,32.0,30.0,42.0,40.99999999999999,34.99999999999999,41.0,37.0,45.99999999999999,44.0,49.0,63.99999999999999,55.0,44.0,61.0,54.0,64.0,47.0,45.99999999999999,40.0,39.0,60.0,45.99999999999999,49.0,44.99999999999999,0.0,42.99999999999999,49.0,49.0,52.0,46.99999999999999,32.99999999999999,44.0,24.0,39.99999999999999,21.999999999999996,34.0,38.0,25.0,42.0
B_Sid6.jpeg_persistence.pkl,51.0,46.99999999999999,36.0,43.0,41.49999999999999,68.99999999999999,73.0,30.0,83.0,51.0,40.99999999999999,52.0,46.0,49.0,54.0,78.0,29.0,67.0,60.99999999999999,35.0,36.0,39.99999999999999,67.99999999999999,58.0,47.0,67.99999999999999,83.0,62.0,83.99999999999999,67.0,27.999999999999996,29.0,39.0,45.0,46.99999999999999,71.0,64.99999999999999,37.0,49.0,20.999999999999996,65.0,65.0,32.0,49.99999999999999,36.99999999999999,23.0,75.0,51.0,59.0,39.0,54.0,48.99999999999999,64.0,25.0,52.0,65.0,20.0,77.0,80.0,32.0,40.0,32.0,30.999999999999996,43.0,27.0,24.0,28.0,38.0,34.0,58.99999999999999,32.0,83.99999999999999,74.0,28.0,53.0,61.0,69.99999999999999,35.0,29.0,34.99999999999999,28.0,76.0,68.0,39.99999999999999,63.0,42.99999999999999,0.0,38.99999999999999,59.99999999999999,51.0,31.999999999999996,36.0,54.0,31.999999999999996,31.0,33.0,34.0,31.0,32.99999999999999,54.0
B_Sid7.jpg_persistence.pkl,22.999999999999996,36.0,16.0,22.999999999999996,39.0,40.0,35.99999999999999,36.0,46.0,30.999999999999996,31.0,36.0,31.5,34.0,67.0,45.99999999999999,34.49999999999999,43.0,38.0,33.0,35.0,32.99999999999999,32.0,42.0,38.0,40.0,47.0,37.0,45.99999999999999,30.999999999999996,28.499999999999996,25.0,49.49999999999999,54.0,34.0,40.0,74.99999999999999,47.0,63.0,38.0,67.0,66.0,37.99999999999999,63.0,35.0,30.0,87.0,60.0,66.49999999999999,35.0,25.0,24.999999999999996,36.0,30.5,31.0,35.0,36.99999999999999,41.0,48.0,48.0,19.999999999999996,47.0,34.99999999999999,45.0,18.0,23.5,27.0,28.0,24.0,23.999999999999996,27.0,50.99999999999999,38.0,38.0,70.0,34.0,74.0,32.0,25.0,57.0,30.0,41.0,33.0,25.0,78.0,49.0,38.99999999999999,0.0,31.0,59.99999999999999,26.0,46.99999999999999,57.0,34.99999999999999,30.5,39.5,32.99999999999999,25.0,41.0,23.999999999999996
B_Sid8.jpg_persistence.pkl,24.0,47.99999999999999,32.0,23.0,41.99999999999999,25.999999999999996,31.999999999999996,52.0,33.99999999999999,36.0,27.0,24.0,31.5,23.999999999999996,91.0,27.499999999999996,40.99999999999999,24.999999999999996,20.0,36.0,49.0,33.0,22.999999999999996,64.0,25.0,25.999999999999996,26.0,21.999999999999996,34.0,21.999999999999996,38.49999999999999,37.99999999999999,65.99999999999999,70.0,29.0,21.999999999999996,92.0,53.0,71.0,53.0,82.0,89.0,57.99999999999999,83.99999999999999,51.99999999999999,48.99999999999999,94.0,73.0,72.49999999999999,37.99999999999999,36.0,19.5,26.0,34.99999999999999,17.999999999999996,18.999999999999996,54.99999999999999,21.0,29.0,49.0,23.0,62.99999999999999,43.99999999999999,70.0,39.0,41.0,36.0,43.0,36.99999999999999,23.999999999999996,39.99999999999999,35.0,24.5,51.0,82.0,28.0,77.0,41.0,43.0,72.0,42.0,27.5,24.0,24.0,87.99999999999999,49.0,59.99999999999999,31.0,0.0,79.49999999999999,40.0,60.0,75.0,43.0,55.0,41.0,56.99999999999999,43.0,56.99999999999999,22.999999999999996
B_Sid9.jpg_persistence.pkl,75.0,41.0,54.0,71.0,44.0,79.49999999999999,76.0,59.0,79.49999999999999,69.0,73.0,67.99999999999999,64.0,74.0,43.99999999999999,79.49999999999999,48.0,79.49999999999999,75.99999999999999,59.0,38.99999999999999,63.99999999999999,59.0,48.99999999999999,79.49999999999999,79.49999999999999,79.49999999999999,71.0,79.49999999999999,75.0,45.0,46.99999999999999,46.0,50.0,67.0,79.49999999999999,65.99999999999999,56.99999999999999,51.99999999999999,56.99999999999999,58.99999999999999,67.0,58.0,49.49999999999999,44.0,53.99999999999999,79.0,59.0,34.0,79.49999999999999,48.0,65.0,73.0,58.0,75.0,78.0,49.0,79.49999999999999,79.49999999999999,43.0,65.99999999999999,57.0,43.0,47.0,47.0,45.0,47.99999999999999,42.0,51.0,59.99999999999999,69.0,71.0,71.0,59.0,64.0,72.99999999999999,43.0,58.0,59.99999999999999,56.0,66.0,79.49999999999999,61.99999999999999,70.0,38.0,52.0,51.0,59.99999999999999,79.49999999999999,0.0,52.0,52.0,41.99999999999999,44.0,60.0,52.99999999999999,38.0,49.0,45.0,61.0
B_Vin1.jpg_persistence.pkl,33.0,41.0,27.999999999999996,34.99999999999999,36.0,50.0,48.99999999999999,32.0,59.0,31.999999999999996,47.0,49.0,42.99999999999999,43.0,63.99999999999999,57.0,36.99999999999999,58.0,42.0,45.0,31.999999999999996,34.0,44.0,44.99999999999999,50.0,51.0,58.0,48.99999999999999,59.0,44.5,31.0,28.0,38.0,46.0,34.0,48.49999999999999,65.0,36.0,50.0,30.999999999999996,55.0,62.0,29.999999999999996,54.99999999999999,34.5,31.0,79.0,46.99999999999999,58.0,32.0,35.0,37.0,50.0,30.999999999999996,39.99999999999999,46.0,28.0,52.0,57.0,37.0,30.0,38.99999999999999,35.0,40.99999999999999,29.0,23.499999999999996,23.0,24.0,18.0,36.0,28.999999999999996,59.49999999999999,51.0,31.0,60.0,48.0,68.0,41.0,32.0,46.99999999999999,35.0,55.0,46.0,38.0,69.99999999999999,46.99999999999999,31.999999999999996,26.0,40.0,52.0,0.0,39.0,47.0,34.5,46.5,36.5,29.0,23.0,32.99999999999999,38.99999999999999
B_Vin10.jpg_persistence.pkl,58.99999999999999,48.0,39.0,58.0,37.0,66.99999999999999,60.0,40.0,66.99999999999999,57.99999999999999,57.0,57.0,47.99999999999999,60.0,45.0,66.99999999999999,38.0,66.99999999999999,64.0,51.49999999999999,36.99999999999999,46.99999999999999,53.99999999999999,51.0,66.99999999999999,66.99999999999999,64.5,56.0,66.99999999999999,52.0,39.0,40.99999999999999,18.999999999999996,27.999999999999996,53.99999999999999,66.99999999999999,56.99999999999999,29.0,35.0,46.0,46.0,42.0,32.0,26.999999999999996,28.999999999999996,36.0,48.0,29.999999999999996,31.0,62.0,44.0,48.0,63.0,40.0,57.0,64.0,42.0,62.0,65.0,39.0,51.0,30.999999999999996,25.0,27.0,34.0,36.0,40.0,31.999999999999996,39.0,48.0,49.99999999999999,65.99999999999999,63.0,45.0,51.99999999999999,54.0,46.0,50.0,46.0,42.99999999999999,46.0,66.99999999999999,50.99999999999999,54.0,35.99999999999999,32.99999999999999,36.0,46.99999999999999,60.0,52.0,39.0,0.0,36.0,27.0,51.5,31.0,31.0,36.0,33.0,45.0
B_Vin2.jpg_persistence.pkl,68.0,56.0,55.0,67.0,39.0,82.49999999999999,71.0,46.99999999999999,82.49999999999999,68.0,72.0,70.99999999999999,73.99999999999999,74.99999999999999,45.99999999999999,82.49999999999999,52.0,82.49999999999999,78.99999999999999,68.99999999999999,40.0,58.0,75.0,65.99999999999999,75.0,82.0,77.0,73.0,82.49999999999999,70.0,52.99999999999999,53.0,27.999999999999996,42.0,66.99999999999999,82.49999999999999,61.0,33.0,30.0,52.99999999999999,42.0,54.0,41.0,31.999999999999996,34.99999999999999,50.99999999999999,61.0,39.0,39.99999999999999,69.0,56.0,63.0,80.0,51.0,73.0,79.0,60.0,76.99999999999999,81.0,53.99999999999999,63.0,47.99999999999999,39.0,34.0,43.0,50.0,53.0,47.0,44.5,63.0,59.99999999999999,79.0,78.99999999999999,51.0,53.0,64.0,34.0,64.0,57.0,54.99999999999999,58.0,82.49999999999999,69.0,63.0,45.0,44.0,54.0,57.0,75.0,41.99999999999999,47.0,36.0,0.0,39.0,61.99999999999999,49.0,49.0,42.0,47.0,62.0
B_Vin3.jpg_persistence.pkl,37.0,43.0,34.5,36.0,41.0,53.0,48.99999999999999,34.5,57.99999999999999,38.0,41.0,46.0,41.99999999999999,42.99999999999999,57.99999999999999,57.99999999999999,27.999999999999996,55.0,47.0,43.0,33.0,30.0,49.0,43.0,49.0,56.0,54.99999999999999,50.0,54.0,43.0,24.999999999999996,25.0,29.0,33.0,39.0,55.0,62.0,28.0,48.0,31.0,51.0,56.0,28.0,41.99999999999999,30.0,24.0,64.0,37.0,40.0,44.5,35.0,34.99999999999999,51.0,24.999999999999996,41.0,52.0,27.999999999999996,52.0,56.0,29.0,33.99999999999999,35.0,26.5,35.0,27.0,22.0,27.0,30.0,34.5,30.999999999999996,35.0,57.99999999999999,47.0,31.0,57.99999999999999,49.0,50.0,40.99999999999999,34.5,48.0,29.0,57.99999999999999,45.99999999999999,37.0,57.0,24.0,31.999999999999996,34.99999999999999,43.0,44.0,34.5,27.0,39.0,0.0,39.0,18.0,21.0,24.0,20.0,37.0
B_Vin4.jpg_persistence.pkl,45.0,48.0,26.5,45.0,41.5,52.0,64.0,54.0,68.0,49.0,36.0,53.99999999999999,34.0,44.99999999999999,70.99999999999999,74.0,42.0,50.0,54.0,31.0,38.0,37.99999999999999,52.99999999999999,53.0,45.0,51.0,68.99999999999999,52.0,68.0,50.0,34.0,41.5,50.99999999999999,47.0,42.0,66.0,88.99999999999999,56.0,69.0,33.0,71.0,71.0,52.5,66.0,44.99999999999999,36.0,86.5,63.99999999999999,60.0,48.0,43.0,40.99999999999999,47.0,29.999999999999996,43.99999999999999,48.0,28.0,65.0,70.0,44.0,36.99999999999999,50.0,44.0,57.0,35.0,31.0,34.0,36.0,40.99999999999999,46.0,33.0,76.49999999999999,58.0,43.99999999999999,77.0,44.0,69.5,33.99999999999999,29.0,41.0,21.999999999999996,62.0,55.0,42.0,62.99999999999999,39.99999999999999,31.0,30.5,55.0,60.0,46.5,51.5,61.99999999999999,39.0,0.0,39.49999999999999,45.0,45.5,34.0,48.0
B_Vin5.jpg_persistence.pkl,41.0,46.0,36.5,39.5,40.99999999999999,56.0,57.0,37.0,63.99999999999999,42.0,44.0,51.0,39.0,40.0,61.0,63.99999999999999,30.0,59.99999999999999,44.0,36.99999999999999,41.0,29.0,53.0,47.99999999999999,49.0,60.99999999999999,63.0,46.99999999999999,63.99999999999999,50.0,27.0,30.0,37.99999999999999,40.0,39.5,55.0,60.99999999999999,30.0,45.99999999999999,34.0,57.0,59.0,33.99999999999999,56.99999999999999,28.0,30.0,67.0,42.0,41.99999999999999,39.5,35.0,39.99999999999999,53.0,29.0,42.0,49.0,32.0,61.0,63.99999999999999,32.0,36.5,33.99999999999999,24.999999999999996,37.99999999999999,30.999999999999996,31.0,30.999999999999996,33.0,36.5,38.0,39.49999999999999,63.99999999999999,57.0,35.0,52.0,51.0,53.99999999999999,42.99999999999999,33.99999999999999,36.0,27.0,63.99999999999999,49.0,39.5,52.0,21.999999999999996,33.0,39.5,41.0,52.99999999999999,36.5,31.0,49.0,18.0,39.49999999999999,0.0,24.0,30.0,27.0,38.0
B_Vin6.jpg_persistence.pkl,53.0,44.0,44.0,45.99999999999999,40.0,70.49999999999999,57.99999999999999,27.999999999999996,70.49999999999999,51.0,52.0,47.0,61.0,61.99999999999999,38.99999999999999,70.49999999999999,30.0,70.49999999999999,66.0,43.0,33.0,44.0,63.99999999999999,47.0,62.0,68.99999999999999,62.99999999999999,60.0,70.49999999999999,55.0,35.0,35.99999999999999,32.0,27.0,49.0,70.49999999999999,52.99999999999999,33.99999999999999,40.0,36.0,60.0,63.0,33.0,40.0,31.0,30.0,74.0,49.0,46.0,54.0,29.0,47.0,67.0,39.0,60.0,66.0,29.999999999999996,66.0,67.99999999999999,30.0,50.0,37.0,26.999999999999996,23.0,27.999999999999996,28.999999999999996,36.0,35.0,29.0,47.99999999999999,44.99999999999999,68.0,65.99999999999999,35.0,46.0,51.0,59.99999999999999,40.0,44.0,42.0,43.0,70.49999999999999,52.99999999999999,48.0,50.0,34.0,34.0,32.99999999999999,56.99999999999999,38.0,29.0,31.0,49.0,21.0,45.0,24.0,0.0,29.0,31.999999999999996,50.0
B_Vin7.jpg_persistence.pkl,35.0,41.99999999999999,27.999999999999996,37.0,40.49999999999999,52.0,52.0,24.0,57.99999999999999,38.0,47.0,48.0,43.0,45.0,56.0,57.99999999999999,35.5,55.99999999999999,43.99999999999999,46.0,32.0,31.0,49.0,48.0,48.0,57.0,57.0,45.0,57.99999999999999,46.0,30.0,20.0,37.0,42.99999999999999,36.99999999999999,49.99999999999999,64.99999999999999,26.999999999999996,45.0,30.0,46.0,54.0,27.0,52.0,28.999999999999996,30.5,76.0,40.0,53.0,36.99999999999999,34.0,36.99999999999999,52.0,28.0,41.99999999999999,46.0,28.0,53.0,55.99999999999999,34.99999999999999,31.999999999999996,34.0,26.0,34.0,29.0,23.0,23.0,31.0,21.0,33.99999999999999,28.0,57.99999999999999,53.0,31.0,56.0,48.0,58.99999999999999,44.0,30.0,41.0,32.0,57.99999999999999,45.0,34.99999999999999,67.0,38.0,31.0,25.0,43.0,49.0,23.0,36.0,42.0,24.0,45.5,30.0,29.0,0.0,30.0,36.0
B_Vin8.jpeg_persistence.pkl,53.0,37.99999999999999,33.0,51.0,35.0,56.99999999999999,51.99999999999999,32.0,56.99999999999999,50.0,52.0,48.99999999999999,38.0,52.99999999999999,57.0,56.99999999999999,30.999999999999996,56.99999999999999,49.99999999999999,47.0,31.999999999999996,38.0,38.99999999999999,37.99999999999999,56.99999999999999,56.99999999999999,56.99999999999999,51.99999999999999,56.99999999999999,53.99999999999999,23.0,22.0,34.0,22.0,40.0,56.99999999999999,75.0,36.99999999999999,55.0,42.99999999999999,60.0,53.0,33.99999999999999,39.0,27.0,27.999999999999996,62.0,48.0,38.99999999999999,57.0,27.0,42.0,53.0,39.0,52.99999999999999,56.0,34.0,56.99999999999999,56.99999999999999,26.0,44.0,37.0,25.0,41.0,28.0,26.999999999999996,29.0,25.0,29.0,38.0,47.0,53.5,47.99999999999999,41.0,66.0,52.0,59.0,46.0,41.0,53.99999999999999,47.0,56.99999999999999,39.0,46.99999999999999,37.0,25.0,32.99999999999999,41.0,56.99999999999999,45.0,32.99999999999999,33.0,47.0,20.0,34.0,27.0,31.999999999999996,30.0,0.0,41.99999999999999
B_Vin9.jpg_persistence.pkl,20.0,33.99999999999999,29.999999999999996,19.5,36.0,30.5,28.0,48.0,38.49999999999999,28.0,25.999999999999996,23.0,24.5,24.0,67.99999999999999,37.0,36.0,30.5,28.0,25.0,39.0,21.0,26.0,43.0,29.999999999999996,35.0,38.49999999999999,20.999999999999996,38.0,23.0,32.0,34.0,51.0,55.0,32.0,30.5,91.0,53.0,67.0,39.0,68.0,66.0,55.0,63.99999999999999,37.0,41.0,78.0,63.99999999999999,61.0,41.0,35.0,23.999999999999996,32.0,34.0,21.0,28.0,42.0,31.0,35.0,40.0,23.0,59.0,41.0,58.0,39.0,31.999999999999996,31.0,25.0,34.99999999999999,15.0,38.0,38.49999999999999,33.0,51.0,81.99999999999999,24.0,68.0,33.0,44.0,61.0,34.99999999999999,38.5,20.0,19.5,74.99999999999999,42.0,54.0,23.999999999999996,22.999999999999996,61.0,38.99999999999999,45.0,62.0,37.0,48.0,38.0,50.0,36.0,41.99999999999999,0.0
