,R_Dey1.jpg_persistence.pkl,R_Dey10.jpeg_persistence.pkl,R_Dey2.jpg_persistence.pkl,R_Dey3.jpeg_persistence.pkl,R_Dey4.jpg_persistence.pkl,R_Dey5.jpg_persistence.pkl,R_Dey6.jpg_persistence.pkl,R_Dey7.jpeg_persistence.pkl,R_Dey8.jpg_persistence.pkl,R_Dey9.jpg_persistence.pkl,R_Gen1.jpg_persistence.pkl,R_Gen10.jpg_persistence.pkl,R_Gen2.jpg_persistence.pkl,R_Gen3.jpg_persistence.pkl,R_Gen4.png_persistence.pkl,R_Gen5.jpeg_persistence.pkl,R_Gen6.jpg_persistence.pkl,R_Gen7.jpg_persistence.pkl,R_Gen8.jpg_persistence.pkl,R_Gen9.jpg_persistence.pkl,R_Goya1.jpg_persistence.pkl,R_Goya10.jpg_persistence.pkl,R_Goya2.jpg_persistence.pkl,R_Goya3.jpg_persistence.pkl,R_Goya4.jpg_persistence.pkl,R_Goya5.jpg_persistence.pkl,R_Goya6.jpg_persistence.pkl,R_Goya7.jpg_persistence.pkl,R_Goya8.jpg_persistence.pkl,R_Goya9.jpg_persistence.pkl,R_Klimt1.jpg_persistence.pkl,R_Klimt10.jpeg_persistence.pkl,R_Klimt2.jpg_persistence.pkl,R_Klimt3.jpg_persistence.pkl,R_Klimt4.jpg_persistence.pkl,R_Klimt5.jpg_persistence.pkl,R_Klimt6.jpg_persistence.pkl,R_Klimt7.jpg_persistence.pkl,R_Klimt8.jpg_persistence.pkl,R_Klimt9.jpg_persistence.pkl,R_Mithila1.jpg_persistence.pkl,R_Mithila10.jpg_persistence.pkl,R_Mithila2.jpg_persistence.pkl,R_Mithila3.jpg_persistence.pkl,R_Mithila4.jpeg_persistence.pkl,R_Mithila5.jpg_persistence.pkl,R_Mithila6.jpg_persistence.pkl,R_Mithila7.jpeg_persistence.pkl,R_Mithila8.jpeg_persistence.pkl,R_Mithila9.jpg_persistence.pkl,R_Raja1.jpg_persistence.pkl,R_Raja10.jpg_persistence.pkl,R_Raja2.jpg_persistence.pkl,R_Raja3.jpg_persistence.pkl,R_Raja4.jpg_persistence.pkl,R_Raja5.jpeg_persistence.pkl,R_Raja6.jpg_persistence.pkl,R_Raja7.jpg_persistence.pkl,R_Raja8.jpg_persistence.pkl,R_Raja9.jpg_persistence.pkl,R_Ren1.jpg_persistence.pkl,R_Ren10.jpg_persistence.pkl,R_Ren2.jpg_persistence.pkl,R_Ren3.jpg_persistence.pkl,R_Ren4.jpg_persistence.pkl,R_Ren5.jpg_persistence.pkl,R_Ren6.jpg_persistence.pkl,R_Ren7.jpg_persistence.pkl,R_Ren8.jpg_persistence.pkl,R_Ren9.jpeg_persistence.pkl,R_Robert1.jpg_persistence.pkl,R_Robert10.jpg_persistence.pkl,R_Robert2.jpg_persistence.pkl,R_Robert3.jpg_persistence.pkl,R_Robert4.jpg_persistence.pkl,R_Robert5.jpg_persistence.pkl,R_Robert6.jpg_persistence.pkl,R_Robert7.jpg_persistence.pkl,R_Robert8.jpg_persistence.pkl,R_Robert9.jpg_persistence.pkl,R_Sid1.jpeg_persistence.pkl,R_Sid10.jpg_persistence.pkl,R_Sid2.jpeg_persistence.pkl,R_Sid3.jpg_persistence.pkl,R_Sid4.jpg_persistence.pkl,R_Sid5.jpeg_persistence.pkl,R_Sid6.jpeg_persistence.pkl,R_Sid7.jpg_persistence.pkl,R_Sid8.jpg_persistence.pkl,R_Sid9.jpg_persistence.pkl,R_Vin1.jpg_persistence.pkl,R_Vin10.jpg_persistence.pkl,R_Vin2.jpg_persistence.pkl,R_Vin3.jpg_persistence.pkl,R_Vin4.jpg_persistence.pkl,R_Vin5.jpg_persistence.pkl,R_Vin6.jpg_persistence.pkl,R_Vin7.jpg_persistence.pkl,R_Vin8.jpeg_persistence.pkl,R_Vin9.jpg_persistence.pkl
R_Goya2.jpg_persistence.pkl,24.0,53.0,41.99999999999999,35.0,49.0,16.999999999999996,40.0,63.0,61.0,27.0,32.0,30.999999999999996,46.0,33.0,58.0,59.99999999999999,52.99999999999999,84.0,35.0,36.0,27.0,38.0,0.0,46.99999999999999,47.99999999999999,43.0,20.0,33.0,30.0,18.999999999999996,33.0,51.0,28.0,43.0,39.99999999999999,45.99999999999999,78.0,34.99999999999999,31.0,34.0,41.0,46.0,36.0,38.0,40.99999999999999,73.99999999999999,67.0,49.0,38.0,38.0,31.0,58.99999999999999,37.0,34.0,18.999999999999996,28.0,37.0,53.0,31.999999999999996,29.0,55.0,32.0,38.0,37.0,34.99999999999999,26.5,31.999999999999996,27.0,43.0,34.0,43.0,49.99999999999999,48.0,45.0,53.0,53.99999999999999,55.0,45.0,57.0,36.0,37.0,35.0,35.0,31.999999999999996,35.0,38.0,41.0,26.0,40.99999999999999,40.99999999999999,39.0,37.99999999999999,33.0,31.999999999999996,41.0,31.0,36.99999999999999,31.0,22.0,20.0
R_Goya3.jpg_persistence.pkl,45.0,66.99999999999999,77.99999999999999,44.99999999999999,77.99999999999999,56.0,46.0,86.0,52.0,55.99999999999999,38.99999999999999,34.0,46.0,51.0,73.0,50.99999999999999,62.0,69.0,45.0,44.99999999999999,35.0,45.99999999999999,46.99999999999999,0.0,55.0,65.0,33.0,46.0,49.0,39.99999999999999,67.0,73.0,43.0,62.0,75.99999999999999,41.0,88.0,56.0,46.0,45.0,58.99999999999999,51.0,49.0,42.99999999999999,49.0,77.0,87.0,69.99999999999999,49.99999999999999,61.99999999999999,40.0,65.0,53.0,48.0,42.0,46.99999999999999,47.99999999999999,67.0,57.0,57.99999999999999,68.0,41.0,64.99999999999999,54.0,50.0,44.99999999999999,46.0,38.99999999999999,53.0,46.99999999999999,77.0,60.99999999999999,66.0,68.0,42.0,68.99999999999999,73.0,56.0,79.0,39.99999999999999,53.0,47.0,45.0,59.0,50.0,56.0,43.0,33.99999999999999,50.0,54.0,58.0,60.0,50.0,43.0,58.0,43.99999999999999,57.0,45.0,40.99999999999999,50.0
R_Goya4.jpg_persistence.pkl,33.0,42.0,48.49999999999999,61.99999999999999,48.49999999999999,44.99999999999999,48.0,84.0,27.0,41.0,60.0,35.0,56.0,51.0,46.0,51.0,64.99999999999999,92.0,65.0,46.0,62.99999999999999,40.0,47.99999999999999,55.0,0.0,64.0,46.0,45.0,56.0,36.0,44.0,73.0,50.5,64.0,48.49999999999999,56.0,87.0,48.5,53.5,46.0,69.0,70.0,51.99999999999999,63.99999999999999,52.0,86.0,92.0,57.99999999999999,59.0,48.49999999999999,64.0,66.99999999999999,63.0,64.0,38.0,31.999999999999996,58.99999999999999,62.0,48.0,57.49999999999999,63.0,56.5,53.0,60.99999999999999,42.0,48.99999999999999,54.99999999999999,36.0,63.99999999999999,38.99999999999999,35.0,30.0,45.0,48.5,64.0,40.99999999999999,40.99999999999999,45.0,76.0,61.99999999999999,56.0,54.5,62.5,54.0,58.0,70.0,61.0,52.0,58.49999999999999,48.99999999999999,63.0,61.0,53.0,62.99999999999999,49.0,60.0,41.0,62.0,33.99999999999999,45.99999999999999
R_Goya5.jpg_persistence.pkl,52.99999999999999,78.0,83.0,64.0,87.5,57.0,60.99999999999999,33.0,84.0,62.0,52.0,51.0,64.0,46.99999999999999,86.0,66.99999999999999,36.0,49.0,42.0,47.99999999999999,47.99999999999999,56.0,43.0,65.0,64.0,0.0,47.99999999999999,47.0,35.0,48.0,65.0,29.0,43.99999999999999,45.0,74.5,43.0,42.0,62.0,52.99999999999999,57.99999999999999,58.99999999999999,63.0,30.0,60.99999999999999,56.99999999999999,45.99999999999999,49.99999999999999,37.0,50.0,65.99999999999999,58.0,42.0,62.0,47.99999999999999,49.0,58.0,38.0,78.0,71.0,61.99999999999999,25.0,47.99999999999999,65.99999999999999,29.0,47.0,48.0,35.0,52.0,35.0,62.99999999999999,79.99999999999999,76.0,75.0,72.0,72.0,78.0,80.99999999999999,74.0,64.99999999999999,48.0,57.0,60.0,56.0,64.99999999999999,52.0,31.999999999999996,57.0,51.0,57.0,72.0,27.0,24.0,50.0,60.0,43.0,45.99999999999999,66.99999999999999,41.99999999999999,52.99999999999999,50.0
R_Goya6.jpg_persistence.pkl,30.0,47.99999999999999,48.0,43.0,54.0,27.999999999999996,47.0,68.0,56.0,34.0,40.99999999999999,30.0,41.0,25.0,56.0,56.0,53.0,70.0,36.0,26.0,27.0,31.0,20.0,33.0,46.0,47.99999999999999,0.0,34.99999999999999,29.0,22.999999999999996,35.0,55.0,25.0,45.0,45.0,36.0,66.0,31.0,26.0,29.0,42.99999999999999,42.0,29.0,39.0,37.99999999999999,70.0,67.0,48.0,38.0,40.0,28.999999999999996,52.0,36.0,34.99999999999999,27.0,28.999999999999996,32.99999999999999,43.99999999999999,33.0,35.0,43.0,22.0,38.0,35.0,34.0,28.0,29.999999999999996,28.0,42.0,32.0,45.99999999999999,50.0,51.0,36.99999999999999,47.0,54.0,50.99999999999999,42.99999999999999,53.0,39.0,29.0,35.0,29.0,35.0,39.0,47.0,38.99999999999999,25.0,36.99999999999999,46.99999999999999,37.0,40.0,27.5,27.0,42.99999999999999,23.999999999999996,39.0,31.0,28.0,19.999999999999996
R_Goya7.jpg_persistence.pkl,43.0,54.0,62.0,46.0,70.99999999999999,37.99999999999999,33.99999999999999,54.99999999999999,45.99999999999999,49.99999999999999,41.0,39.0,43.99999999999999,37.0,64.99999999999999,37.0,46.99999999999999,61.99999999999999,48.0,31.999999999999996,43.99999999999999,41.0,33.0,46.0,45.0,47.0,34.99999999999999,0.0,33.0,32.0,48.0,41.0,39.0,50.99999999999999,60.49999999999999,44.99999999999999,68.0,52.5,44.0,41.0,57.0,55.0,34.49999999999999,46.0,47.5,65.0,74.0,44.99999999999999,45.99999999999999,52.5,44.99999999999999,46.0,44.99999999999999,45.0,32.99999999999999,33.99999999999999,40.0,50.0,51.99999999999999,44.99999999999999,38.0,42.99999999999999,52.5,50.0,21.0,38.0,41.99999999999999,30.999999999999996,55.0,42.99999999999999,54.49999999999999,52.5,66.99999999999999,52.99999999999999,54.99999999999999,58.99999999999999,60.5,49.0,54.0,45.0,44.99999999999999,46.99999999999999,46.0,52.99999999999999,47.99999999999999,55.0,47.49999999999999,37.5,46.5,60.0,43.0,38.99999999999999,40.0,45.0,33.0,41.99999999999999,52.0,44.0,34.0,40.0
R_Goya8.jpg_persistence.pkl,49.0,67.0,66.0,60.0,74.0,37.0,53.0,55.0,73.0,50.0,34.0,36.99999999999999,46.0,28.0,80.99999999999999,55.0,33.99999999999999,68.0,35.0,30.0,36.0,48.99999999999999,30.0,49.0,56.0,35.0,29.0,33.0,0.0,43.0,51.0,38.0,34.0,43.99999999999999,61.0,36.0,51.0,46.0,42.0,48.0,43.99999999999999,43.5,34.0,42.0,51.99999999999999,64.0,66.0,34.99999999999999,44.0,52.0,49.0,36.0,46.0,34.0,38.0,47.0,26.5,64.99999999999999,50.0,48.0,38.99999999999999,35.0,44.99999999999999,39.0,37.0,27.0,35.99999999999999,48.0,48.0,45.99999999999999,64.0,71.0,73.99999999999999,59.0,59.0,77.0,65.0,63.0,53.0,37.0,40.0,47.0,42.0,57.99999999999999,34.99999999999999,30.0,41.5,39.99999999999999,45.99999999999999,67.99999999999999,26.0,31.999999999999996,37.0,48.0,38.0,33.0,62.0,39.0,48.0,42.0
R_Goya9.jpg_persistence.pkl,21.0,36.99999999999999,41.0,32.0,43.5,19.999999999999996,40.0,71.99999999999999,47.0,31.999999999999996,40.0,26.999999999999996,50.0,40.0,48.99999999999999,43.0,57.0,82.0,39.0,43.0,32.0,23.999999999999996,18.999999999999996,39.99999999999999,36.0,48.0,22.999999999999996,32.0,43.0,0.0,35.0,57.0,31.0,46.0,41.0,42.0,82.99999999999999,36.0,31.999999999999996,35.0,54.0,47.0,37.99999999999999,40.99999999999999,40.0,78.99999999999999,75.0,50.0,42.0,34.0,35.99999999999999,63.99999999999999,36.0,44.0,18.0,18.999999999999996,40.99999999999999,42.99999999999999,39.0,27.0,54.0,36.0,40.0,40.0,41.99999999999999,26.499999999999996,35.99999999999999,18.999999999999996,45.99999999999999,29.0,38.0,37.99999999999999,42.0,40.99999999999999,42.99999999999999,44.99999999999999,41.0,38.0,63.99999999999999,37.0,38.0,34.0,38.0,41.0,37.99999999999999,54.0,39.5,30.0,39.99999999999999,37.0,47.0,48.0,35.0,32.99999999999999,43.0,33.0,35.0,37.99999999999999,20.0,26.0
R_Klimt1.jpg_persistence.pkl,30.999999999999996,37.99999999999999,31.0,28.0,34.0,31.0,58.99999999999999,84.0,45.49999999999999,31.0,52.0,38.0,66.0,49.99999999999999,44.0,56.0,75.99999999999999,105.0,45.99999999999999,50.0,39.0,21.999999999999996,33.0,67.0,44.0,65.0,35.0,48.0,51.0,35.0,0.0,73.0,33.0,65.0,24.0,49.99999999999999,88.0,32.99999999999999,39.0,31.0,72.0,47.0,56.99999999999999,48.0,30.0,94.0,81.0,75.0,54.99999999999999,28.0,48.0,69.99999999999999,30.0,60.0,39.0,30.0,53.99999999999999,33.0,19.0,24.0,76.0,33.0,28.0,53.0,54.0,37.0,48.99999999999999,32.5,45.0,30.999999999999996,30.0,33.0,29.999999999999996,26.0,35.0,32.99999999999999,32.0,26.0,83.99999999999999,47.99999999999999,30.999999999999996,28.0,35.0,26.0,48.0,70.0,41.0,39.0,28.999999999999996,30.0,53.0,60.0,34.0,35.0,65.0,29.0,20.0,36.99999999999999,34.0,42.0
R_Klimt10.jpeg_persistence.pkl,64.99999999999999,75.0,82.99999999999999,74.0,91.99999999999999,62.99999999999999,62.99999999999999,42.99999999999999,72.99999999999999,66.0,51.0,58.0,66.0,47.0,86.0,55.0,40.99999999999999,43.0,51.99999999999999,48.0,53.0,61.99999999999999,51.0,73.0,73.0,29.0,55.0,41.0,38.0,57.0,73.0,0.0,49.99999999999999,52.0,82.5,49.0,39.0,70.99999999999999,59.0,63.0,47.0,59.0,35.99999999999999,61.0,66.99999999999999,38.99999999999999,48.0,37.99999999999999,52.0,80.99999999999999,65.0,39.0,68.99999999999999,53.0,54.0,59.0,41.0,77.0,79.0,70.0,28.999999999999996,52.99999999999999,73.0,34.0,44.0,53.0,36.99999999999999,56.0,43.99999999999999,62.0,83.0,81.0,88.0,77.0,81.0,84.0,80.99999999999999,75.0,73.0,49.0,65.0,66.0,62.99999999999999,73.99999999999999,56.0,39.0,70.0,55.0,68.0,80.0,32.0,27.0,56.0,64.0,47.0,54.0,73.99999999999999,49.0,61.0,61.0
R_Klimt2.jpg_persistence.pkl,41.0,53.0,46.99999999999999,40.99999999999999,51.0,28.999999999999996,46.0,57.99999999999999,61.99999999999999,32.0,42.5,40.0,52.0,28.0,57.99999999999999,60.5,58.99999999999999,78.99999999999999,35.99999999999999,32.0,30.999999999999996,34.99999999999999,28.0,43.0,50.5,43.99999999999999,25.0,39.0,34.0,31.0,33.0,49.99999999999999,0.0,48.0,42.99999999999999,48.0,69.0,38.99999999999999,29.0,33.0,50.0,36.0,31.0,28.999999999999996,24.999999999999996,70.99999999999999,64.0,47.0,37.0,38.0,30.999999999999996,55.0,43.0,37.0,36.99999999999999,29.0,40.0,56.0,32.0,32.0,50.0,18.999999999999996,29.0,36.0,37.0,18.999999999999996,30.0,35.0,26.0,42.0,46.0,48.0,47.99999999999999,43.0,49.99999999999999,55.0,56.0,52.0,56.0,32.99999999999999,26.999999999999996,34.0,27.0,31.0,23.0,48.0,30.999999999999996,30.0,29.999999999999996,47.5,40.0,37.0,24.0,27.0,45.0,22.0,34.99999999999999,24.999999999999996,25.0,22.0
R_Klimt3.jpg_persistence.pkl,56.99999999999999,80.99999999999999,79.99999999999999,66.0,88.0,51.0,55.0,62.0,89.0,53.0,53.0,50.0,41.99999999999999,41.99999999999999,95.0,63.0,47.0,55.0,48.99999999999999,43.0,45.0,62.99999999999999,43.0,62.0,64.0,45.0,45.0,50.99999999999999,43.99999999999999,46.0,65.0,52.0,48.0,0.0,70.0,26.0,57.0,46.0,34.0,61.99999999999999,47.5,41.0,40.0,41.0,68.0,58.0,64.0,51.0,41.0,57.0,63.0,46.0,50.0,41.0,54.0,62.99999999999999,34.0,65.0,64.0,62.0,43.0,48.99999999999999,59.0,35.0,50.0,43.0,28.0,49.99999999999999,36.0,57.0,67.99999999999999,58.99999999999999,88.0,74.0,69.0,91.0,63.0,79.0,60.0,40.0,53.0,39.99999999999999,44.0,72.0,34.0,39.0,34.0,54.99999999999999,60.0,82.0,41.99999999999999,38.0,45.0,62.0,54.0,38.0,75.99999999999999,45.0,47.0,55.99999999999999
R_Klimt4.jpg_persistence.pkl,38.0,27.0,36.0,38.99999999999999,25.0,38.0,64.0,94.0,43.99999999999999,38.0,50.0,46.0,74.0,63.0,33.0,63.0,81.0,113.0,51.99999999999999,63.0,51.0,30.0,39.99999999999999,75.99999999999999,48.49999999999999,74.5,45.0,60.49999999999999,61.0,41.0,24.0,82.5,42.99999999999999,70.0,0.0,53.99999999999999,105.0,35.0,42.5,35.5,70.99999999999999,52.99999999999999,65.0,51.99999999999999,34.99999999999999,102.0,93.99999999999999,77.99999999999999,70.0,30.0,57.0,88.0,49.0,58.0,41.0,32.99999999999999,65.0,46.0,19.999999999999996,27.999999999999996,84.0,38.99999999999999,26.999999999999996,59.99999999999999,66.0,45.0,56.0,39.99999999999999,53.0,44.0,31.999999999999996,34.0,24.0,28.0,42.0,30.999999999999996,29.0,26.999999999999996,87.0,55.0,34.99999999999999,32.99999999999999,35.0,32.99999999999999,48.0,68.0,46.0,46.99999999999999,32.0,36.0,67.99999999999999,71.0,42.0,34.0,76.0,45.99999999999999,21.0,47.0,39.5,50.0
R_Klimt5.jpg_persistence.pkl,50.0,57.0,56.0,50.0,70.0,46.99999999999999,52.0,61.0,76.0,54.0,40.0,42.99999999999999,34.0,38.99999999999999,72.99999999999999,61.99999999999999,39.0,74.99999999999999,32.5,34.99999999999999,33.0,48.0,45.99999999999999,41.0,56.0,43.0,36.0,44.99999999999999,36.0,42.0,49.99999999999999,49.0,48.0,26.0,53.99999999999999,0.0,61.0,54.0,38.99999999999999,47.0,50.99999999999999,53.99999999999999,41.0,46.5,53.0,66.99999999999999,58.0,41.0,54.0,54.0,39.0,42.0,54.0,32.0,39.0,51.99999999999999,41.99999999999999,58.0,54.0,43.0,46.0,39.0,54.0,30.999999999999996,38.0,34.0,25.499999999999996,39.99999999999999,30.0,52.0,47.99999999999999,57.99999999999999,64.0,61.0,50.0,71.0,61.0,66.0,50.0,29.999999999999996,51.99999999999999,43.99999999999999,45.99999999999999,54.0,53.99999999999999,39.0,41.99999999999999,42.0,53.99999999999999,57.99999999999999,34.0,37.0,36.99999999999999,44.99999999999999,46.0,45.0,54.99999999999999,42.0,40.0,53.99999999999999
R_Klimt6.jpg_persistence.pkl,90.0,100.0,111.99999999999999,89.0,118.49999999999999,82.0,57.0,57.99999999999999,96.99999999999999,86.99999999999999,60.0,72.0,70.0,48.99999999999999,114.0,73.99999999999999,43.99999999999999,51.0,58.0,48.0,68.0,83.0,78.0,88.0,87.0,42.0,66.0,68.0,51.0,82.99999999999999,88.0,39.0,69.0,57.0,105.0,61.0,0.0,75.99999999999999,73.0,90.0,54.0,71.0,54.0,69.0,74.99999999999999,54.0,56.99999999999999,48.0,59.0,82.0,93.99999999999999,42.99999999999999,87.0,50.0,68.0,83.0,57.99999999999999,96.99999999999999,96.99999999999999,87.0,37.0,69.0,94.0,63.0,57.0,68.99999999999999,48.99999999999999,79.0,56.0,88.99999999999999,104.99999999999999,102.0,112.0,88.0,91.99999999999999,103.0,103.99999999999999,81.0,56.0,68.99999999999999,76.0,80.99999999999999,74.0,83.0,60.99999999999999,41.0,66.0,77.0,90.0,104.0,40.0,40.0,82.0,88.99999999999999,54.0,75.0,101.0,58.0,77.99999999999999,64.0
R_Klimt7.jpg_persistence.pkl,38.5,46.0,45.0,35.0,49.0,37.5,40.0,83.0,65.99999999999999,38.0,41.99999999999999,37.99999999999999,47.99999999999999,36.0,55.99999999999999,55.0,57.0,93.0,39.0,39.0,39.0,29.999999999999996,34.99999999999999,56.0,48.5,62.0,31.0,52.5,46.0,36.0,32.99999999999999,70.99999999999999,38.99999999999999,46.0,35.0,54.0,75.99999999999999,0.0,36.99999999999999,32.0,55.0,51.0,52.99999999999999,40.0,32.0,82.0,85.0,60.99999999999999,52.0,33.0,46.99999999999999,57.0,27.0,43.0,38.5,36.0,41.99999999999999,43.99999999999999,28.0,25.0,65.0,32.0,30.0,52.0,49.0,34.0,48.0,36.0,49.99999999999999,42.49999999999999,37.99999999999999,44.0,44.0,44.0,42.5,48.99999999999999,42.99999999999999,56.0,70.0,43.0,24.0,25.0,28.999999999999996,26.0,44.99999999999999,53.0,34.0,33.0,29.0,37.0,53.0,57.0,36.0,29.999999999999996,67.0,35.0,38.0,45.0,32.0,36.0
R_Klimt8.jpg_persistence.pkl,39.0,49.0,48.0,33.99999999999999,59.0,30.999999999999996,49.0,71.99999999999999,65.0,35.99999999999999,35.0,41.0,36.0,36.0,63.99999999999999,53.5,46.0,86.0,44.99999999999999,31.0,33.0,30.999999999999996,31.0,46.0,53.5,52.99999999999999,26.0,44.0,42.0,31.999999999999996,39.0,59.0,29.0,34.0,42.5,38.99999999999999,73.0,36.99999999999999,0.0,36.0,46.99999999999999,43.0,44.99999999999999,33.49999999999999,36.0,75.0,82.0,52.0,36.0,32.0,30.999999999999996,49.99999999999999,31.0,37.0,35.0,38.99999999999999,33.0,43.0,37.0,30.0,57.0,26.999999999999996,32.0,41.0,33.99999999999999,27.0,46.0,28.0,41.0,46.99999999999999,37.0,49.0,56.0,50.0,46.0,62.0,43.0,55.0,63.99999999999999,30.999999999999996,25.0,29.0,24.999999999999996,39.99999999999999,36.0,48.0,33.99999999999999,31.0,28.0,50.0,42.99999999999999,47.99999999999999,23.999999999999996,30.0,43.0,23.999999999999996,44.0,37.5,29.999999999999996,26.999999999999996
R_Klimt9.jpg_persistence.pkl,41.0,39.0,37.0,27.999999999999996,38.5,35.0,56.0,76.99999999999999,46.99999999999999,34.99999999999999,46.0,37.0,66.0,48.0,44.0,47.0,73.0,82.0,43.0,51.0,32.0,29.0,34.0,45.0,46.0,57.99999999999999,29.0,41.0,48.0,35.0,31.0,63.0,33.0,61.99999999999999,35.5,47.0,90.0,32.0,36.0,0.0,65.99999999999999,47.0,47.0,40.99999999999999,29.999999999999996,87.0,84.99999999999999,57.99999999999999,43.0,32.99999999999999,32.0,71.0,29.0,53.99999999999999,36.99999999999999,34.99999999999999,57.0,37.99999999999999,32.0,27.0,58.0,29.999999999999996,31.999999999999996,47.0,44.0,34.0,45.99999999999999,27.0,43.0,44.0,35.0,42.0,31.0,32.0,44.0,40.0,41.0,32.0,72.0,41.0,21.999999999999996,29.999999999999996,29.0,32.0,42.0,64.0,38.0,26.0,22.999999999999996,39.0,57.0,54.0,28.0,24.999999999999996,47.0,25.999999999999996,26.999999999999996,39.0,31.0,33.0
R_Mithila1.jpg_persistence.pkl,59.0,79.0,78.99999999999999,62.0,84.0,47.0,66.0,63.0,86.0,61.99999999999999,55.0,56.99999999999999,54.0,39.0,91.0,69.0,45.5,58.0,47.0,40.0,48.99999999999999,62.0,41.0,58.99999999999999,69.0,58.99999999999999,42.99999999999999,57.0,43.99999999999999,54.0,72.0,47.0,50.0,47.5,70.99999999999999,50.99999999999999,54.0,55.0,46.99999999999999,65.99999999999999,0.0,30.0,45.99999999999999,44.0,64.0,47.99999999999999,44.5,52.0,30.999999999999996,71.99999999999999,59.0,40.0,65.0,51.0,51.0,60.0,36.0,78.99999999999999,64.99999999999999,57.99999999999999,50.5,53.0,55.0,43.0,50.0,39.0,43.99999999999999,58.0,34.49999999999999,59.99999999999999,74.99999999999999,87.0,84.0,73.0,73.99999999999999,87.99999999999999,79.99999999999999,76.0,63.0,47.0,56.99999999999999,58.0,49.0,67.99999999999999,33.0,39.0,38.0,62.0,62.0,78.99999999999999,50.0,53.0,55.99999999999999,63.0,51.0,49.0,71.99999999999999,41.0,61.0,52.0
R_Mithila10.jpg_persistence.pkl,54.99999999999999,68.0,65.0,48.0,62.99999999999999,47.0,65.99999999999999,73.0,81.49999999999999,46.99999999999999,55.0,59.0,43.99999999999999,37.0,76.99999999999999,76.0,46.0,88.0,48.5,36.99999999999999,47.0,53.99999999999999,46.0,51.0,70.0,63.0,42.0,55.0,43.5,47.0,47.0,59.0,36.0,41.0,52.99999999999999,53.99999999999999,71.0,51.0,43.0,47.0,30.0,0.0,52.0,35.0,38.0,77.0,59.0,60.0,49.0,50.99999999999999,46.0,51.99999999999999,63.0,46.0,51.5,45.99999999999999,46.0,73.0,45.0,42.0,59.0,38.0,40.99999999999999,52.0,54.0,37.0,47.0,54.99999999999999,40.0,58.0,67.0,71.0,60.0,68.0,75.0,76.0,72.99999999999999,69.99999999999999,62.0,44.0,41.99999999999999,48.0,42.0,43.0,31.0,38.0,29.0,49.0,38.0,69.5,52.99999999999999,54.0,45.0,46.99999999999999,64.0,33.0,58.99999999999999,40.0,45.0,40.0
R_Mithila2.jpg_persistence.pkl,44.0,62.0,67.99999999999999,58.0,71.0,50.0,57.0,46.0,62.0,47.0,45.0,40.99999999999999,51.0,32.99999999999999,70.0,49.99999999999999,34.99999999999999,48.0,33.99999999999999,36.0,42.0,46.0,36.0,49.0,51.99999999999999,30.0,29.0,34.49999999999999,34.0,37.99999999999999,56.99999999999999,35.99999999999999,31.0,40.0,65.0,41.0,54.0,52.99999999999999,44.99999999999999,47.0,45.99999999999999,52.0,0.0,43.0,42.99999999999999,48.99999999999999,49.0,35.99999999999999,33.0,55.0,41.99999999999999,39.0,50.99999999999999,39.0,34.49999999999999,46.0,31.0,62.0,53.99999999999999,49.0,34.49999999999999,37.99999999999999,57.0,27.999999999999996,34.0,37.0,21.999999999999996,44.99999999999999,31.0,46.0,68.0,67.0,65.0,60.49999999999999,62.0,66.99999999999999,64.0,59.0,55.0,38.99999999999999,46.99999999999999,51.99999999999999,46.0,50.0,36.99999999999999,31.0,49.0,41.0,48.0,61.0,30.0,22.5,41.99999999999999,42.99999999999999,31.0,40.99999999999999,55.0,29.0,43.0,34.0
R_Mithila3.jpg_persistence.pkl,44.99999999999999,69.0,68.0,34.99999999999999,63.0,38.99999999999999,50.0,75.0,84.49999999999999,40.0,46.99999999999999,43.49999999999999,37.0,38.0,77.99999999999999,63.99999999999999,47.0,75.99999999999999,43.5,35.5,39.0,40.0,38.0,42.99999999999999,63.99999999999999,60.99999999999999,39.0,46.0,42.0,40.99999999999999,48.0,61.0,28.999999999999996,41.0,51.99999999999999,46.5,69.0,40.0,33.49999999999999,40.99999999999999,44.0,35.0,43.0,0.0,36.0,64.99999999999999,65.99999999999999,54.0,35.0,46.0,34.0,50.0,45.0,38.99999999999999,41.99999999999999,47.0,32.99999999999999,53.99999999999999,49.0,40.0,52.0,30.999999999999996,38.0,42.0,50.0,25.0,36.5,41.0,35.0,48.99999999999999,51.0,54.5,55.99999999999999,62.0,55.99999999999999,63.0,56.99999999999999,72.0,63.0,40.0,31.999999999999996,38.99999999999999,33.0,39.99999999999999,29.999999999999996,41.99999999999999,33.0,38.0,35.0,57.0,47.99999999999999,52.0,36.0,35.0,39.0,26.0,61.0,28.0,47.0,33.0
